T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
25520	0.458933	0.459532	0.464229	0.476918	0.482414	0.460931	0.447042	0.456835	0.470723	0.459732	
25530	0.460432	0.452238	0.470723	0.468625	0.481115	0.460731	0.446843	0.456934	0.473221	0.467226	
25540	0.456035	0.451039	0.467726	0.468225	0.476719	0.461731	0.449241	0.454936	0.475120	0.463329	
25550	0.462830	0.457234	0.471723	0.465228	0.466926	0.460432	0.451339	0.464728	0.471423	0.451539	
25560	0.457334	0.457134	0.472622	0.466027	0.468125	0.460432	0.449540	0.457734	0.468225	0.454237	
25570	0.466627	0.455236	0.476019	0.469924	0.487010	0.453937	0.451639	0.464528	0.468825	0.458333	
25580	0.461531	0.451539	0.475520	0.470024	0.473521	0.457034	0.455935	0.462230	0.475919	0.454137	
25590	0.462030	0.456934	0.479516	0.470923	0.477918	0.458034	0.454137	0.452538	0.468625	0.454137	
25600	0.467826	0.455136	0.470923	0.468925	0.478417	0.451139	0.447442	0.453337	0.471823	0.456535	
25610	0.464628	0.455835	0.473921	0.475520	0.475420	0.460432	0.449540	0.454237	0.469424	0.445244	
25620	0.466227	0.455835	0.466527	0.474221	0.479217	0.458233	0.454037	0.457134	0.472922	0.458533	
25630	0.461731	0.450340	0.473521	0.467926	0.482014	0.454536	0.450140	0.462430	0.472422	0.455136	
25640	0.459632	0.457934	0.470224	0.467626	0.477118	0.462330	0.447942	0.460731	0.471223	0.461331	
25650	0.464029	0.458233	0.473821	0.475819	0.478217	0.462130	0.448441	0.458733	0.475819	0.459333	
25660	0.460731	0.462530	0.468425	0.477418	0.479017	0.462130	0.450240	0.457634	0.481115	0.454037	
25670	0.464728	0.451639	0.474021	0.475819	0.479017	0.468725	0.438749	0.457534	0.475520	0.457334	
25680	0.461231	0.450739	0.469125	0.470324	0.484013	0.474720	0.446743	0.460532	0.473421	0.463929	
25690	0.462730	0.460831	0.471123	0.470024	0.479217	0.471023	0.443046	0.464229	0.478118	0.459732	
25700	0.464329	0.462930	0.470823	0.468525	0.475620	0.464528	0.454736	0.459532	0.475719	0.461831	
25710	0.467726	0.462230	0.466327	0.465428	0.473521	0.468026	0.444045	0.459932	0.473122	0.464229	
25720	0.462430	0.463129	0.467026	0.474820	0.467826	0.463929	0.449341	0.459732	0.472522	0.477918	
25730	0.456535	0.460631	0.470324	0.478817	0.470324	0.468026	0.449540	0.457134	0.473821	0.469325	
25740	0.460831	0.464329	0.468725	0.473721	0.466627	0.457334	0.448641	0.454137	0.463629	0.467326	
25750	0.459133	0.466527	0.472422	0.471823	0.463129	0.468325	0.455536	0.459033	0.473122	0.475320	
25760	0.452338	0.470424	0.469325	0.472922	0.465428	0.457334	0.453937	0.458633	0.470624	0.472022	
25770	0.458034	0.471523	0.471223	0.479017	0.464828	0.461431	0.451139	0.460032	0.467526	0.472422	
25780	0.459432	0.469724	0.464129	0.479217	0.461331	0.462630	0.451539	0.464229	0.472122	0.468225	
25790	0.452538	0.475719	0.470823	0.480416	0.463629	0.455835	0.450240	0.457034	0.478018	0.475420	
25800	0.457034	0.473921	0.467126	0.480915	0.457634	0.461731	0.459233	0.460232	0.475620	0.470324	
25810	0.454436	0.479816	0.469424	0.482914	0.464528	0.461831	0.451039	0.458533	0.473821	0.474820	
25820	0.455236	0.475819	0.470424	0.481515	0.463629	0.456535	0.453537	0.463129	0.467326	0.472722	
25830	0.455536	0.474920	0.471723	0.475020	0.466926	0.459432	0.454037	0.463129	0.473321	0.475020	
25840	0.454636	0.471922	0.466527	0.474720	0.462730	0.466127	0.451339	0.463629	0.474720	0.470024	
25850	0.452838	0.471922	0.471123	0.474321	0.467526	0.460931	0.451938	0.462030	0.469524	0.469924	
25860	0.456035	0.472122	0.467026	0.477218	0.466227	0.465028	0.446543	0.463929	0.470124	0.473921	
25870	0.451039	0.478018	0.473921	0.473721	0.461831	0.461831	0.450440	0.461531	0.468026	0.468026	
25880	0.453837	0.479516	0.471223	0.464928	0.462830	0.468325	0.454237	0.460132	0.471223	0.471423	
25890	0.455935	0.482514	0.467026	0.470524	0.458833	0.465428	0.457134	0.461731	0.472722	0.470024	
25900	0.455436	0.485711	0.463829	0.465428	0.462030	0.465328	0.456635	0.461431	0.477618	0.472022	
25910	0.456335	0.485412	0.468225	0.464229	0.457234	0.461531	0.456035	0.459333	0.469225	0.471223	
25920	0.454736	0.486811	0.465228	0.461331	0.462330	0.461431	0.456035	0.458833	0.467826	0.475819	
25930	0.454137	0.489708	0.469824	0.464229	0.460731	0.464129	0.454037	0.460232	0.471123	0.472622	
25940	0.454536	0.494504	0.464728	0.466527	0.462430	0.467626	0.450939	0.467726	0.471523	0.469424	
25950	0.453737	0.491807	0.469724	0.464329	0.459732	0.466827	0.450739	0.466227	0.480516	0.471123	
25960	0.450340	0.496203	0.465528	0.465028	0.458733	0.468125	0.457334	0.465827	0.481815	0.471323	
25970	0.454436	0.483114	0.472122	0.466427	0.466527	0.463030	0.446443	0.466127	0.477718	0.471223	
25980	0.454337	0.498501	0.465028	0.467226	0.458133	0.467626	0.449540	0.465328	0.476819	0.463929	
25990	0.460831	0.485612	0.465727	0.469924	0.466327	0.469325	0.456635	0.463729	0.476219	0.464528	
26000	0.451239	0.488110	0.467326	0.470224	0.459632	0.465128	0.455436	0.471523	0.473321	0.462530	
26010	0.457234	0.491207	0.470524	0.469724	0.466827	0.466427	0.456934	0.464528	0.476119	0.466227	
26020	0.457834	0.483613	0.472822	0.464828	0.461531	0.462030	0.452838	0.463329	0.476019	0.462630	
26030	0.459233	0.487010	0.467326	0.469225	0.464628	0.465927	0.458633	0.465927	0.470524	0.465528	
26040	0.458633	0.488209	0.464029	0.465927	0.466027	0.461930	0.457734	0.465827	0.462230	0.467726	
26050	0.462930	0.496203	0.466127	0.467326	0.466627	0.465128	0.460032	0.464828	0.465328	0.464528	
26060	0.461731	0.491807	0.467126	0.466427	0.464428	0.463229	0.455536	0.459832	0.461531	0.467526	
26070	0.457034	0.489508	0.476219	0.467626	0.465228	0.467326	0.455436	0.463329	0.463329	0.466727	
26080	0.461631	0.489009	0.476519	0.461131	0.473321	0.465328	0.457034	0.465128	0.466027	0.468725	
26090	0.458133	0.490308	0.474720	0.465328	0.472822	0.466827	0.458133	0.466527	0.464428	0.478517	
26100	0.460032	0.480815	0.462230	0.464528	0.467426	0.462430	0.459432	0.472022	0.467326	0.470324	
26110	0.455036	0.486611	0.469724	0.465328	0.469924	0.462730	0.452938	0.463529	0.465627	0.475120	
26120	0.455935	0.484113	0.475819	0.467126	0.469025	0.470324	0.452838	0.465428	0.463929	0.468725	
26130	0.459932	0.485811	0.478217	0.466227	0.467426	0.470324	0.450440	0.464129	0.464628	0.473421	
26140	0.460132	0.485312	0.473122	0.463729	0.466827	0.468425	0.451739	0.471823	0.470823	0.479916	
26150	0.459832	0.486011	0.477118	0.467526	0.464229	0.474121	0.457334	0.465228	0.469424	0.475520	
26160	0.452938	0.483713	0.467926	0.462130	0.464828	0.467326	0.456135	0.473721	0.466627	0.470024	
26170	0.455136	0.483513	0.478717	0.462930	0.464728	0.467726	0.455136	0.475120	0.467126	0.478317	
26180	0.460332	0.482814	0.478517	0.465228	0.470524	0.462730	0.451639	0.471023	0.472322	0.480416	
26190	0.454237	0.487010	0.475420	0.469325	0.472822	0.464928	0.455935	0.478317	0.470024	0.478018	
26200	0.456635	0.479416	0.466926	0.465927	0.477718	0.461531	0.463129	0.472722	0.469125	0.474520	
26210	0.461031	0.484013	0.460232	0.465827	0.473022	0.461431	0.456535	0.476819	0.468026	0.474520	
26220	0.458533	0.483313	0.456235	0.462330	0.466926	0.460731	0.452738	0.476619	0.474720	0.473421	
26230	0.457334	0.489309	0.447842	0.466127	0.462730	0.465627	0.454636	0.474420	0.470324	0.485612	
26240	0.459233	0.491207	0.462130	0.463329	0.463729	0.467226	0.461731	0.473921	0.471023	0.477918	
26250	0.459432	0.491906	0.456035	0.470324	0.462430	0.461930	0.457134	0.478917	0.471023	0.473521	
26260	0.457334	0.480715	0.461831	0.470524	0.463929	0.465827	0.456735	0.477618	0.474121	0.472222	
26270	0.460831	0.481815	0.463829	0.466827	0.464329	0.462530	0.452038	0.479816	0.473521	0.475520	
26280	0.458933	0.485112	0.471123	0.464329	0.463229	0.466227	0.455036	0.480416	0.473321	0.474920	
26290	0.460032	0.481515	0.467826	0.464628	0.459932	0.465727	0.449341	0.477718	0.471023	0.476119	
26300	0.456335	0.487110	0.465827	0.463529	0.462730	0.464928	0.449640	0.477218	0.466427	0.470823	
26310	0.461731	0.488709	0.468125	0.476519	0.460831	0.466926	0.448042	0.474021	0.461930	0.473421	
26320	0.460232	0.485911	0.470823	0.472822	0.461131	0.467026	0.455835	0.475719	0.465627	0.467926	
26330	0.456235	0.481715	0.468725	0.472222	0.463329	0.462030	0.452038	0.471723	0.470424	0.475819	
26340	0.457334	0.480416	0.473921	0.469225	0.463529	0.459732	0.453637	0.472622	0.471223	0.474221	
26350	0.457934	0.487310	0.473521	0.468425	0.467526	0.465228	0.458233	0.471123	0.471623	0.480316	
26360	0.459832	0.480915	0.466527	0.469225	0.467426	0.463429	0.451938	0.470624	0.467326	0.477518	
26370	0.456934	0.482414	0.466427	0.461131	0.463729	0.465228	0.449640	0.473022	0.468325	0.472422	
26380	0.461231	0.481515	0.472622	0.465627	0.464628	0.465228	0.456934	0.467726	0.467626	0.478118	
26390	0.458133	0.483313	0.467326	0.470024	0.469424	0.466127	0.461431	0.472422	0.467526	0.474021	
26400	0.458034	0.476819	0.464828	0.467126	0.467026	0.467726	0.461930	0.475520	0.465428	0.478917	
26410	0.461131	0.478118	0.462230	0.473621	0.473521	0.469524	0.460731	0.467426	0.469824	0.472222	
26420	0.463529	0.478118	0.465028	0.466427	0.467926	0.469924	0.457134	0.471423	0.473022	0.479716	
26430	0.462430	0.478817	0.463429	0.467426	0.467726	0.470024	0.458233	0.472422	0.468925	0.472022	
26440	0.456335	0.474121	0.468325	0.467026	0.469924	0.467126	0.454237	0.467126	0.469025	0.466427	
26450	0.459632	0.477718	0.461131	0.469524	0.469125	0.472122	0.453437	0.466027	0.473921	0.477018	
26460	0.459632	0.478917	0.464728	0.467926	0.464928	0.470224	0.458333	0.469524	0.467626	0.474920	
26470	0.459033	0.482414	0.467226	0.464628	0.459632	0.464029	0.453038	0.470923	0.463129	0.482814	
26480	0.461231	0.481715	0.465627	0.464029	0.460232	0.467126	0.452438	0.464728	0.463229	0.471723	
26490	0.458733	0.473621	0.466926	0.466427	0.458533	0.470124	0.461930	0.469724	0.460831	0.479716	
26500	0.459732	0.478917	0.463729	0.467326	0.462230	0.468525	0.452238	0.476319	0.462630	0.476119	
26510	0.456934	0.485212	0.462430	0.470923	0.455336	0.466427	0.449440	0.471423	0.462530	0.476019	
26520	0.452938	0.476019	0.462330	0.472622	0.458333	0.465627	0.453038	0.467826	0.462530	0.472322	
26530	0.460731	0.482214	0.466926	0.465228	0.458133	0.464828	0.449440	0.470723	0.459632	0.473122	
26540	0.460631	0.474920	0.466527	0.455236	0.463629	0.465927	0.458133	0.461431	0.459432	0.473022	
26550	0.454037	0.468725	0.469225	0.466327	0.465028	0.466227	0.454337	0.467726	0.463629	0.477718	
26560	0.461631	0.475320	0.468725	0.463129	0.463229	0.470124	0.451639	0.468625	0.464428	0.474221	
26570	0.458133	0.472522	0.470124	0.466427	0.460931	0.468026	0.452438	0.472022	0.465528	0.474720	
26580	0.458933	0.476619	0.461431	0.459133	0.459033	0.468026	0.449740	0.472222	0.470823	0.471423	
26590	0.458533	0.474520	0.468225	0.455536	0.464129	0.462930	0.453038	0.470524	0.461531	0.478118	
26600	0.448441	0.481015	0.469524	0.461930	0.468525	0.462830	0.454636	0.467726	0.466827	0.480915	
26610	0.459333	0.477618	0.462430	0.463329	0.463529	0.469524	0.453537	0.474520	0.468225	0.473621	
26620	0.462730	0.467326	0.466627	0.461431	0.474820	0.462330	0.450440	0.474420	0.465827	0.473122	
26630	0.454636	0.477818	0.478417	0.457634	0.461831	0.464129	0.458133	0.472222	0.466427	0.467526	
26640	0.457434	0.475719	0.481815	0.462530	0.465827	0.460232	0.454337	0.465727	0.466327	0.470224	
26650	0.462030	0.476319	0.477418	0.461331	0.469424	0.462530	0.457734	0.464728	0.469125	0.474121	
26660	0.462830	0.471823	0.474021	0.458233	0.468625	0.466727	0.454337	0.470723	0.464728	0.472022	
26670	0.452938	0.481115	0.473721	0.464728	0.474520	0.466227	0.452938	0.465428	0.469524	0.468425	
26680	0.455835	0.477218	0.478417	0.463629	0.471523	0.464928	0.454836	0.468925	0.465528	0.470024	
26690	0.460731	0.478118	0.476119	0.465328	0.471023	0.466027	0.452538	0.463529	0.467326	0.467926	
26700	0.456435	0.475919	0.480616	0.462830	0.478717	0.463229	0.459033	0.464329	0.469624	0.470624	
26710	0.456835	0.480516	0.487110	0.467326	0.471123	0.461930	0.456934	0.471123	0.463929	0.468725	
26720	0.457734	0.477418	0.483813	0.472522	0.464229	0.462930	0.457134	0.465927	0.468825	0.464229	
26730	0.462130	0.476119	0.476619	0.466827	0.467026	0.458233	0.459333	0.466926	0.473022	0.471223	
26740	0.461131	0.485612	0.476019	0.463529	0.468725	0.461431	0.455036	0.467326	0.469424	0.466127	
26750	0.454936	0.473921	0.487110	0.471323	0.466227	0.459033	0.453837	0.466527	0.476719	0.465827	
26760	0.460931	0.475220	0.482414	0.466627	0.475120	0.461531	0.459233	0.468026	0.474021	0.465927	
26770	0.455735	0.478018	0.482014	0.460532	0.470723	0.463829	0.454636	0.470424	0.471523	0.469724	
26780	0.461131	0.479017	0.486811	0.469524	0.473621	0.465228	0.454037	0.469724	0.478817	0.474620	
26790	0.455136	0.483413	0.490008	0.460831	0.470923	0.461731	0.459632	0.465627	0.469424	0.469924	
26800	0.461031	0.488609	0.479716	0.465627	0.466027	0.462630	0.452038	0.465627	0.471623	0.465228	
26810	0.451239	0.480915	0.477018	0.462930	0.465627	0.461831	0.455136	0.465627	0.477418	0.470424	
26820	0.452638	0.488709	0.478517	0.461431	0.461231	0.455236	0.459932	0.465727	0.471623	0.470624	
26830	0.452438	0.481415	0.474920	0.468425	0.458333	0.465428	0.452038	0.464628	0.482614	0.472022	
26840	0.456135	0.474520	0.482214	0.465927	0.465128	0.459333	0.451739	0.462830	0.475420	0.474221	
26850	0.453237	0.477418	0.488110	0.471723	0.461031	0.461531	0.452238	0.464428	0.476119	0.474520	
26860	0.454137	0.473921	0.480116	0.468925	0.460532	0.460032	0.456135	0.462830	0.483313	0.472522	
26870	0.458533	0.472622	0.482414	0.464229	0.462630	0.459233	0.456435	0.470124	0.483713	0.467626	
26880	0.451139	0.477418	0.486711	0.462230	0.461031	0.461131	0.453337	0.463229	0.482814	0.474321	
26890	0.449041	0.476119	0.488309	0.461930	0.459532	0.463129	0.461131	0.470024	0.473921	0.470424	
26900	0.451938	0.473022	0.484712	0.474720	0.463129	0.464029	0.461631	0.463229	0.478118	0.477118	
26910	0.455635	0.478217	0.476819	0.467726	0.456335	0.467926	0.457834	0.467726	0.479616	0.473421	
26920	0.451839	0.477218	0.483313	0.472722	0.463529	0.461131	0.458633	0.466627	0.478317	0.473022	
26930	0.455635	0.469824	0.479916	0.471523	0.460032	0.462630	0.461731	0.463030	0.480915	0.474520	
26940	0.456735	0.485112	0.475919	0.478217	0.458233	0.463829	0.461331	0.464129	0.478917	0.472622	
26950	0.451239	0.478217	0.484912	0.472022	0.457234	0.456635	0.459732	0.470324	0.477218	0.476319	
26960	0.452938	0.482514	0.480216	0.474820	0.467626	0.465827	0.456335	0.470524	0.476619	0.474021	
26970	0.458233	0.483114	0.489209	0.479017	0.460332	0.466627	0.458833	0.464029	0.477118	0.476219	
26980	0.457134	0.477118	0.488110	0.473122	0.463229	0.463729	0.465128	0.467326	0.481715	0.471523	
26990	0.455536	0.481015	0.485212	0.479516	0.459233	0.466327	0.469225	0.466227	0.482514	0.467626	
27000	0.456635	0.489109	0.485012	0.478717	0.468325	0.465528	0.461131	0.467626	0.483913	0.471023	
27010	0.455635	0.479616	0.483213	0.480216	0.461531	0.465428	0.462530	0.466127	0.489808	0.479816	
27020	0.456635	0.479716	0.485412	0.485512	0.464428	0.460432	0.458933	0.466527	0.484013	0.479716	
27030	0.456335	0.473321	0.490608	0.484912	0.456835	0.461131	0.458333	0.470024	0.485212	0.475120	
27040	0.454736	0.479816	0.488010	0.491307	0.461031	0.466427	0.456535	0.465328	0.474920	0.483713	
27050	0.455835	0.476619	0.487010	0.479217	0.457734	0.468026	0.463129	0.467826	0.483613	0.473621	
27060	0.456635	0.480815	0.496103	0.478517	0.458733	0.461431	0.462230	0.462630	0.475919	0.473221	
27070	0.455735	0.477218	0.490408	0.473521	0.461231	0.466627	0.459233	0.459832	0.477618	0.478317	
27080	0.458433	0.479017	0.487610	0.475320	0.458633	0.464428	0.462930	0.462630	0.476519	0.475420	
27090	0.450839	0.476319	0.488309	0.475819	0.460731	0.467726	0.457434	0.463729	0.472622	0.478417	
27100	0.453637	0.479416	0.488010	0.467326	0.456934	0.464928	0.457634	0.466127	0.475520	0.468625	
27110	0.457934	0.480516	0.486611	0.473821	0.458633	0.469025	0.461031	0.464928	0.476819	0.475220	
27120	0.450639	0.477518	0.485512	0.463929	0.453537	0.462830	0.462630	0.463429	0.476519	0.471623	
27130	0.452238	0.480815	0.494305	0.466127	0.454736	0.459832	0.463829	0.468026	0.480815	0.475919	
27140	0.456435	0.479916	0.484512	0.467726	0.462430	0.464129	0.460432	0.467226	0.476819	0.472322	
27150	0.455935	0.479017	0.485612	0.463729	0.458633	0.464928	0.465028	0.464628	0.474420	0.469424	
27160	0.456835	0.475020	0.480416	0.463229	0.463229	0.460831	0.465827	0.462730	0.464628	0.467726	
27170	0.455835	0.478517	0.483713	0.465228	0.457434	0.465028	0.462530	0.458533	0.466627	0.473721	
27180	0.455835	0.476219	0.471323	0.464928	0.461631	0.459632	0.458733	0.462630	0.476119	0.466627	
27190	0.453137	0.478018	0.472822	0.465228	0.456635	0.461131	0.459832	0.463329	0.472922	0.473022	
27200	0.453537	0.485911	0.480416	0.467126	0.460232	0.465528	0.462730	0.458333	0.481015	0.473621	
27210	0.458533	0.483513	0.473721	0.462830	0.464029	0.460432	0.453237	0.461930	0.472322	0.469924	
27220	0.455336	0.477518	0.477518	0.467426	0.468125	0.461031	0.458233	0.463629	0.475919	0.470923	
27230	0.462030	0.485811	0.481315	0.469325	0.459532	0.465328	0.452038	0.468625	0.472822	0.466227	
27240	0.454936	0.487610	0.478917	0.468026	0.458333	0.468325	0.459333	0.466727	0.477818	0.476519	
27250	0.454037	0.489408	0.476519	0.465028	0.461930	0.466327	0.457834	0.466527	0.474221	0.480416	
27260	0.457834	0.483313	0.476319	0.467426	0.461231	0.470723	0.458034	0.459832	0.475220	0.476619	
27270	0.461031	0.481615	0.475919	0.465228	0.452738	0.465028	0.456934	0.459333	0.474420	0.472322	
27280	0.459732	0.491607	0.470923	0.470923	0.460631	0.460232	0.455536	0.469524	0.472622	0.472022	
27290	0.455236	0.483213	0.474420	0.474121	0.453137	0.465128	0.455336	0.462830	0.477818	0.477418	
27300	0.458733	0.487410	0.465627	0.469424	0.461331	0.466427	0.458233	0.460931	0.468925	0.479716	
27310	0.458833	0.485612	0.463829	0.464628	0.462330	0.467426	0.454936	0.462230	0.480516	0.472122	
27320	0.458533	0.491906	0.468125	0.463829	0.458133	0.464329	0.457934	0.462730	0.478018	0.472622	
27330	0.459033	0.488309	0.466627	0.461531	0.459233	0.462330	0.459632	0.460432	0.485911	0.473521	
27340	0.451938	0.480216	0.461831	0.459732	0.458233	0.467226	0.463129	0.465128	0.478118	0.474021	
27350	0.457734	0.484412	0.467726	0.460232	0.463229	0.468026	0.458233	0.463129	0.480516	0.470923	
27360	0.457134	0.476819	0.464229	0.462830	0.458233	0.471023	0.460132	0.466527	0.482114	0.478617	
27370	0.456635	0.479616	0.464728	0.458034	0.463529	0.466227	0.464129	0.464728	0.478717	0.475620	
27380	0.455835	0.477618	0.463629	0.463129	0.458133	0.468425	0.457034	0.458633	0.477018	0.470324	
27390	0.452138	0.476219	0.474520	0.463030	0.460731	0.466027	0.459532	0.465827	0.483613	0.472122	
27400	0.450340	0.484712	0.472322	0.462630	0.457734	0.458034	0.453837	0.463329	0.479317	0.469325	
27410	0.453337	0.475520	0.468125	0.460132	0.460831	0.464129	0.456535	0.465328	0.485911	0.473221	
27420	0.455635	0.472522	0.465428	0.460232	0.461231	0.464928	0.454037	0.482414	0.477518	0.479916	
27430	0.456235	0.471023	0.470424	0.458533	0.460931	0.463429	0.458933	0.464728	0.478118	0.471623	
27440	0.457134	0.471023	0.476219	0.458733	0.460532	0.461331	0.449241	0.465428	0.479616	0.475320	
27450	0.453237	0.473921	0.471223	0.452338	0.460432	0.459632	0.456135	0.471823	0.492306	0.473321	
27460	0.457934	0.465727	0.461930	0.454237	0.461331	0.468026	0.456835	0.470823	0.489209	0.476819	
27470	0.455136	0.469325	0.478217	0.459832	0.457534	0.466127	0.457234	0.478717	0.498701	0.477518	
27480	0.455036	0.471023	0.472322	0.460032	0.456635	0.458133	0.456435	0.469225	0.488309	0.477918	
27490	0.455536	0.464928	0.471423	0.457734	0.460731	0.460032	0.463129	0.463929	0.484013	0.476918	
27500	0.457334	0.468925	0.475120	0.459033	0.460731	0.462730	0.451439	0.472722	0.483114	0.476319	
27510	0.455635	0.468325	0.478517	0.464029	0.456934	0.464329	0.450839	0.476719	0.478717	0.483114	
27520	0.457134	0.461031	0.474121	0.465028	0.457434	0.462530	0.459432	0.479916	0.483114	0.476419	
27530	0.458933	0.467826	0.477818	0.458533	0.458133	0.461631	0.459632	0.474720	0.487410	0.485612	
27540	0.452638	0.461131	0.473321	0.462830	0.458933	0.464828	0.461731	0.478118	0.474820	0.486811	
27550	0.453937	0.461930	0.475719	0.462030	0.470823	0.464628	0.456035	0.475520	0.479217	0.478817	
27560	0.459432	0.463429	0.477718	0.460831	0.471423	0.462730	0.455935	0.467326	0.479716	0.480116	
27570	0.453937	0.463329	0.475719	0.462630	0.472522	0.464428	0.459033	0.471423	0.496902	0.481315	
