T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
8980	0.113145	0.148998	0.110500	0.085014	0.140135	0.083486	0.090151	0.064772	0.059623	0.098110	
8990	0.115202	0.150162	0.106985	0.082205	0.141510	0.089082	0.087742	0.064960	0.058142	0.097005	
9000	0.110947	0.147270	0.108031	0.083251	0.135115	0.108043	0.092608	0.067240	0.057319	0.099838	
9010	0.111393	0.151890	0.111828	0.084673	0.129720	0.099920	0.094325	0.071778	0.056766	0.096911	
9020	0.108889	0.153089	0.109313	0.084544	0.130507	0.101578	0.094501	0.066688	0.060011	0.098780	
9030	0.110770	0.158650	0.107549	0.084591	0.129203	0.093702	0.095900	0.063349	0.060234	0.100520	
9040	0.108995	0.160695	0.105057	0.080959	0.136373	0.085261	0.098204	0.065207	0.059811	0.101260	
9050	0.112816	0.165138	0.108337	0.083733	0.139394	0.089023	0.098263	0.066629	0.056990	0.100461	
9060	0.114849	0.165185	0.105998	0.084732	0.138865	0.087330	0.098392	0.069897	0.059976	0.103376	
9070	0.113168	0.176141	0.108819	0.085872	0.140441	0.087236	0.092902	0.066523	0.058118	0.101107	
9080	0.109266	0.178128	0.108584	0.084568	0.136926	0.076739	0.093878	0.065406	0.057848	0.099309	
9090	0.114943	0.166537	0.109371	0.083133	0.134704	0.078949	0.095994	0.062703	0.058036	0.097745	
9100	0.119928	0.173920	0.110805	0.080912	0.128438	0.077949	0.098462	0.064654	0.059717	0.092808	
9110	0.123913	0.169253	0.112451	0.081993	0.135445	0.081934	0.097205	0.067370	0.058471	0.093796	
9120	0.123607	0.159578	0.110406	0.079325	0.142251	0.082369	0.099932	0.064795	0.060505	0.094971	
9130	0.125676	0.155746	0.109548	0.081018	0.138184	0.083204	0.104281	0.059623	0.062009	0.096523	
9140	0.126511	0.157991	0.110594	0.078255	0.138219	0.082781	0.101918	0.068745	0.066594	0.098180	
9150	0.127251	0.163410	0.108737	0.081347	0.135104	0.080183	0.103411	0.071355	0.064913	0.096922	
9160	0.129214	0.164128	0.109912	0.078443	0.129555	0.080912	0.097205	0.069368	0.065195	0.100696	
9170	0.130837	0.158367	0.108184	0.081500	0.131013	0.077726	0.098251	0.079254	0.069086	0.096652	
9180	0.132529	0.157615	0.110900	0.083639	0.132200	0.079043	0.097240	0.070638	0.062338	0.096476	
9190	0.131142	0.157415	0.111546	0.083721	0.129214	0.076891	0.095512	0.074576	0.063349	0.095406	
9200	0.125359	0.153571	0.110500	0.083275	0.127087	0.078749	0.095300	0.073365	0.064901	0.091468	
9210	0.120892	0.155746	0.109465	0.084673	0.128638	0.078972	0.096723	0.073000	0.062092	0.088564	
9220	0.125617	0.153900	0.107173	0.084003	0.140311	0.080359	0.104810	0.077891	0.065218	0.088729	
9230	0.128203	0.156005	0.107679	0.084991	0.139136	0.083263	0.108784	0.074117	0.063244	0.090022	
9240	0.122655	0.156863	0.107432	0.086225	0.135468	0.085308	0.103870	0.077573	0.063302	0.087671	
9250	0.114638	0.153113	0.109077	0.086930	0.138901	0.084474	0.099368	0.078984	0.061198	0.085238	
9260	0.118717	0.146013	0.108325	0.086578	0.142286	0.087072	0.099991	0.078384	0.058671	0.083181	
9270	0.112345	0.145060	0.109571	0.086625	0.140746	0.085743	0.111828	0.083345	0.059999	0.085790	
9280	0.116906	0.147741	0.108337	0.091539	0.141075	0.085931	0.113004	0.084603	0.058988	0.084415	
9290	0.109595	0.148857	0.111358	0.088153	0.130331	0.080383	0.113909	0.082405	0.057389	0.078502	
9300	0.114285	0.146941	0.112475	0.089728	0.126840	0.078937	0.105280	0.087918	0.058389	0.078349	
9310	0.117624	0.138019	0.109160	0.096299	0.123207	0.078866	0.103376	0.090504	0.057542	0.077221	
9320	0.120186	0.133987	0.109959	0.095453	0.121291	0.081358	0.105809	0.088706	0.057460	0.077444	
9330	0.117071	0.132670	0.109595	0.095383	0.118211	0.082052	0.105304	0.085343	0.057319	0.071766	
9340	0.116095	0.129637	0.109983	0.088882	0.121926	0.078996	0.102165	0.094654	0.058871	0.071731	
9350	0.107726	0.134046	0.109736	0.090669	0.125194	0.084039	0.102518	0.080324	0.056931	0.068240	
9360	0.110641	0.131894	0.109465	0.083451	0.134034	0.085461	0.101436	0.084144	0.057836	0.066394	
9370	0.106856	0.132165	0.105280	0.083992	0.149234	0.086507	0.100343	0.086507	0.058976	0.069685	
9380	0.099673	0.125723	0.106762	0.084015	0.149010	0.084109	0.099779	0.082146	0.058788	0.068851	
9390	0.105574	0.126946	0.106844	0.082581	0.151020	0.083416	0.096029	0.076692	0.058624	0.065971	
9400	0.103976	0.119199	0.105962	0.082816	0.156416	0.080876	0.099356	0.072389	0.057672	0.065089	
9410	0.110606	0.114955	0.104011	0.082898	0.164468	0.078666	0.102201	0.070355	0.058177	0.064149	
9420	0.116366	0.112804	0.109489	0.084309	0.163740	0.082793	0.110171	0.072812	0.057954	0.061962	
9430	0.097064	0.115084	0.105563	0.084286	0.162364	0.080829	0.110476	0.074352	0.058941	0.063091	
9440	0.095982	0.116001	0.106585	0.088741	0.165209	0.081652	0.107961	0.083886	0.055908	0.074199	
9450	0.090904	0.115484	0.106562	0.086625	0.161647	0.076645	0.109559	0.071555	0.057801	0.075281	
9460	0.093008	0.114720	0.107114	0.087518	0.161894	0.078314	0.103259	0.071378	0.056825	0.065359	
9470	0.101178	0.114920	0.107138	0.085285	0.156733	0.075622	0.098521	0.076315	0.059270	0.063526	
9480	0.103482	0.117400	0.106397	0.085825	0.150444	0.075634	0.102694	0.069956	0.060987	0.066629	
9490	0.093948	0.111523	0.103764	0.087918	0.146636	0.072154	0.101037	0.075304	0.061551	0.071519	
9500	0.095335	0.112651	0.104552	0.092973	0.146224	0.073435	0.099955	0.073435	0.057624	0.074058	
9510	0.103623	0.106456	0.106538	0.089905	0.141287	0.075904	0.103306	0.068792	0.054803	0.072648	
9520	0.101824	0.103306	0.112334	0.083345	0.146401	0.075763	0.098204	0.067240	0.058153	0.079689	
9530	0.105480	0.099085	0.111005	0.086343	0.138184	0.075516	0.107244	0.072201	0.058741	0.073894	
9540	0.107737	0.095688	0.107890	0.083780	0.134598	0.075798	0.100708	0.073588	0.057425	0.079630	
9550	0.116095	0.092808	0.110523	0.088576	0.124371	0.074634	0.103752	0.070732	0.058224	0.079313	
9560	0.095629	0.096264	0.112122	0.085320	0.128286	0.076774	0.105692	0.076844	0.054721	0.072119	
9570	0.096241	0.094571	0.112675	0.079290	0.123595	0.077867	0.099955	0.071496	0.060105	0.076903	
9580	0.096229	0.096194	0.108901	0.086354	0.129908	0.082510	0.100484	0.071120	0.059517	0.069027	
9590	0.099321	0.100038	0.109019	0.086472	0.128709	0.086507	0.104305	0.071931	0.060505	0.073165	
9600	0.089082	0.096687	0.105998	0.089646	0.131718	0.079242	0.108419	0.069850	0.061515	0.071108	
9610	0.091785	0.100226	0.106797	0.092244	0.127392	0.078631	0.105210	0.062879	0.058965	0.072189	
9620	0.084862	0.096664	0.104458	0.093173	0.121056	0.079395	0.103153	0.065536	0.057801	0.071284	
9630	0.080876	0.098310	0.106997	0.093584	0.121973	0.079254	0.106033	0.063631	0.057272	0.077174	
9640	0.074211	0.097992	0.106115	0.096276	0.127110	0.078913	0.104998	0.063220	0.062679	0.079654	
9650	0.077985	0.089975	0.106844	0.095359	0.129873	0.085743	0.110276	0.062703	0.062691	0.075857	
9660	0.080054	0.088870	0.104352	0.101260	0.129496	0.083145	0.114461	0.061257	0.059976	0.069215	
9670	0.073306	0.089246	0.102835	0.099932	0.121515	0.078584	0.106480	0.060234	0.059929	0.075163	
9680	0.075140	0.086366	0.104411	0.102400	0.121750	0.085343	0.112063	0.059976	0.062385	0.081018	
9690	0.070461	0.090539	0.104434	0.101495	0.125758	0.082193	0.106903	0.060857	0.062738	0.081570	
9700	0.065548	0.088447	0.102929	0.094454	0.111029	0.080829	0.102212	0.063008	0.062914	0.089999	
9710	0.064666	0.090175	0.102189	0.094877	0.112357	0.076562	0.108501	0.068275	0.062809	0.092702	
9720	0.063467	0.097687	0.104422	0.086343	0.110864	0.078208	0.107679	0.070391	0.060434	0.090516	
9730	0.066241	0.098662	0.103176	0.085708	0.101519	0.077620	0.113780	0.072742	0.057143	0.084133	
9740	0.071942	0.091033	0.101789	0.085814	0.101119	0.076692	0.117165	0.072730	0.057237	0.083827	
9750	0.070955	0.093643	0.102248	0.083521	0.090445	0.078314	0.126558	0.085555	0.058694	0.080771	
9760	0.071284	0.099097	0.104469	0.084556	0.091492	0.077667	0.129355	0.084991	0.057577	0.083945	
9770	0.066159	0.097875	0.108960	0.090504	0.094466	0.078737	0.135938	0.082040	0.057143	0.080018	
9780	0.068263	0.098204	0.105504	0.088177	0.094301	0.078643	0.137102	0.084039	0.057354	0.080923	
9790	0.069180	0.097804	0.102683	0.081464	0.097675	0.078196	0.134210	0.082605	0.057566	0.076163	
9800	0.068616	0.098122	0.103694	0.080688	0.104716	0.078831	0.128274	0.095159	0.060892	0.083169	
9810	0.069874	0.101248	0.103811	0.087459	0.106315	0.078619	0.128145	0.077773	0.057178	0.086213	
9820	0.069885	0.102013	0.103576	0.090387	0.098745	0.079560	0.127921	0.075304	0.053498	0.084826	
9830	0.072354	0.095970	0.103329	0.088517	0.092267	0.079278	0.125993	0.081170	0.054933	0.081993	
9840	0.073647	0.096499	0.104411	0.090339	0.093267	0.083369	0.136585	0.088165	0.056085	0.077667	
9850	0.078784	0.096323	0.105563	0.094654	0.085214	0.081723	0.125558	0.084109	0.058600	0.077656	
9860	0.072401	0.096252	0.107914	0.092244	0.084427	0.084579	0.117435	0.088412	0.056531	0.082640	
9870	0.070508	0.100449	0.106291	0.092115	0.082781	0.084720	0.122714	0.087377	0.056002	0.074576	
9880	0.071731	0.092514	0.109618	0.092773	0.086084	0.084697	0.125641	0.096723	0.055697	0.070790	
9890	0.066899	0.098051	0.106574	0.091868	0.087248	0.081617	0.123501	0.098603	0.056661	0.066347	
9900	0.062150	0.097111	0.106809	0.097357	0.085285	0.081958	0.117776	0.102894	0.057248	0.068498	
9910	0.064631	0.092455	0.110030	0.091574	0.083568	0.081229	0.114579	0.099015	0.057001	0.069027	
9920	0.066476	0.096734	0.110770	0.096358	0.085508	0.086390	0.123678	0.098169	0.057624	0.067393	
9930	0.067229	0.091879	0.112028	0.095712	0.087024	0.088506	0.128509	0.080324	0.056755	0.069356	
9940	0.071907	0.093396	0.105433	0.086625	0.083463	0.086590	0.135010	0.084286	0.058200	0.070579	
9950	0.071672	0.087648	0.103094	0.083615	0.078302	0.089340	0.135386	0.090481	0.058118	0.069815	
9960	0.069486	0.088635	0.104469	0.087318	0.085202	0.092855	0.140676	0.088894	0.056273	0.067769	
9970	0.069062	0.089611	0.102741	0.089234	0.095770	0.094560	0.138971	0.089199	0.056943	0.068228	
9980	0.067957	0.095089	0.105163	0.087542	0.092209	0.095794	0.137149	0.085343	0.053945	0.071120	
9990	0.066676	0.092608	0.106515	0.087377	0.085003	0.096770	0.136796	0.083874	0.053722	0.070297	
10000	0.066030	0.086942	0.104740	0.085426	0.086378	0.099097	0.131989	0.081170	0.054709	0.067887	
10010	0.070884	0.087894	0.104751	0.085884	0.079830	0.092232	0.137737	0.079854	0.053886	0.065124	
10020	0.071707	0.089446	0.102494	0.086202	0.081805	0.090457	0.122749	0.081206	0.056320	0.069121	
10030	0.070884	0.089787	0.102353	0.080559	0.076962	0.092655	0.120080	0.085579	0.055215	0.068580	
10040	0.074517	0.083686	0.102013	0.078561	0.075293	0.091856	0.114873	0.082851	0.057601	0.069015	
10050	0.073706	0.083545	0.099603	0.079078	0.077938	0.093466	0.101942	0.080195	0.056320	0.072142	
10060	0.074799	0.079007	0.101401	0.077503	0.062644	0.092491	0.093102	0.081711	0.068863	0.071519	
10070	0.074964	0.079195	0.104164	0.076680	0.061868	0.087683	0.093760	0.077832	0.069392	0.071719	
10080	0.080971	0.080735	0.100896	0.071002	0.062209	0.091785	0.087307	0.081864	0.060881	0.070344	
10090	0.088165	0.078855	0.102694	0.067522	0.058412	0.092667	0.082416	0.083192	0.060023	0.070614	
10100	0.094136	0.078972	0.104775	0.070790	0.062115	0.087695	0.077444	0.086213	0.062456	0.072660	
10110	0.090774	0.079442	0.103447	0.071813	0.064207	0.084215	0.085978	0.086813	0.066782	0.073330	
10120	0.098286	0.084121	0.105198	0.072424	0.065489	0.085496	0.075587	0.084274	0.070403	0.070485	
10130	0.099085	0.083451	0.106856	0.067346	0.072448	0.084344	0.070120	0.087377	0.066300	0.072413	
10140	0.094654	0.079830	0.107020	0.072530	0.072483	0.086143	0.064725	0.088717	0.064772	0.073153	
10150	0.096111	0.082170	0.104070	0.071402	0.068968	0.085026	0.063467	0.088177	0.060681	0.072930	
10160	0.099614	0.083745	0.103212	0.077561	0.072989	0.081817	0.063126	0.084415	0.056954	0.070708	
10170	0.103670	0.083945	0.102976	0.071167	0.081147	0.083498	0.059940	0.084756	0.057801	0.075516	
10180	0.102929	0.082569	0.103447	0.065348	0.081594	0.091386	0.061233	0.077808	0.058389	0.076633	
10190	0.101613	0.081405	0.103317	0.068051	0.081029	0.091280	0.059376	0.078549	0.056719	0.072836	
10200	0.095959	0.082052	0.104869	0.080242	0.084344	0.092303	0.061527	0.079736	0.059270	0.073236	
10210	0.087283	0.082699	0.105386	0.072671	0.085296	0.087389	0.066794	0.077855	0.057483	0.075939	
10220	0.085402	0.081018	0.108125	0.074317	0.087871	0.088564	0.064454	0.080371	0.059964	0.078079	
10230	0.084227	0.080065	0.107197	0.074376	0.090892	0.088999	0.061704	0.081688	0.058118	0.082781	
10240	0.087471	0.079254	0.105339	0.072001	0.091362	0.084438	0.062291	0.078631	0.059799	0.081617	
10250	0.088035	0.078549	0.107878	0.074599	0.088800	0.083521	0.063702	0.078737	0.061351	0.078690	
10260	0.095324	0.081688	0.106903	0.074917	0.088576	0.083416	0.059717	0.077855	0.065148	0.077315	
10270	0.097487	0.078008	0.107761	0.076750	0.086848	0.084850	0.059576	0.074846	0.064548	0.073177	
10280	0.099062	0.083815	0.107150	0.079407	0.085872	0.082416	0.061339	0.076386	0.067064	0.072695	
10290	0.099603	0.084391	0.108031	0.074964	0.083768	0.082499	0.056132	0.075692	0.068686	0.075399	
10300	0.098439	0.093784	0.112886	0.077738	0.085167	0.080959	0.059611	0.074094	0.071813	0.072612	
10310	0.100708	0.098016	0.110147	0.077326	0.084568	0.080077	0.061809	0.076104	0.068275	0.068816	
10320	0.102941	0.095265	0.111276	0.082452	0.084650	0.079760	0.064313	0.074199	0.072272	0.073588	
10330	0.110159	0.092702	0.111393	0.079807	0.083169	0.079384	0.067064	0.071308	0.070497	0.078678	
10340	0.110018	0.085296	0.109430	0.081100	0.085661	0.081053	0.067040	0.075587	0.069250	0.075504	
10350	0.104846	0.081605	0.111405	0.076504	0.085343	0.078843	0.062691	0.074211	0.072648	0.078478	
10360	0.108819	0.082440	0.109242	0.080159	0.086272	0.078149	0.068769	0.073635	0.071014	0.078690	
10370	0.104469	0.083980	0.110100	0.080594	0.085673	0.078655	0.067475	0.082922	0.070120	0.075175	
10380	0.098051	0.083333	0.106209	0.081300	0.075234	0.080524	0.065124	0.077409	0.075822	0.074000	
10390	0.098745	0.084227	0.105492	0.084744	0.080430	0.080489	0.074634	0.077385	0.073647	0.071519	
10400	0.093690	0.089599	0.104152	0.084497	0.079148	0.080136	0.075528	0.076762	0.077256	0.068439	
10410	0.093220	0.099755	0.103764	0.080971	0.073165	0.082064	0.067182	0.075728	0.076374	0.072636	
10420	0.093337	0.093314	0.100132	0.081206	0.070179	0.088024	0.068345	0.076562	0.072448	0.070849	
10430	0.090880	0.088388	0.103364	0.084427	0.075598	0.083392	0.077656	0.076386	0.067334	0.075963	
10440	0.097381	0.083521	0.104857	0.084438	0.076022	0.083674	0.073741	0.074646	0.064807	0.070638	
10450	0.090457	0.088553	0.106785	0.081805	0.072413	0.082240	0.075822	0.074811	0.068098	0.074035	
10460	0.090057	0.092432	0.104458	0.081840	0.064043	0.085731	0.074623	0.078855	0.069074	0.077561	
10470	0.089940	0.089246	0.106797	0.084109	0.063643	0.087389	0.071919	0.077044	0.069168	0.074905	
10480	0.097075	0.089599	0.107432	0.079748	0.074775	0.087424	0.075798	0.075833	0.070849	0.074176	
10490	0.097181	0.084697	0.105092	0.081605	0.072060	0.090104	0.069062	0.082170	0.071225	0.074681	
10500	0.094618	0.086496	0.110030	0.081829	0.069826	0.087024	0.085767	0.089399	0.070414	0.071449	
10510	0.097863	0.087506	0.113509	0.085308	0.072260	0.085637	0.090857	0.088106	0.067346	0.072225	
10520	0.099485	0.087495	0.108184	0.083604	0.076797	0.091151	0.083039	0.086789	0.076022	0.072660	
10530	0.087295	0.092150	0.112204	0.082287	0.073694	0.093361	0.080054	0.089787	0.071449	0.071002	
10540	0.089705	0.088800	0.110171	0.082992	0.070967	0.095606	0.071061	0.091891	0.073083	0.073882	
10550	0.088964	0.080630	0.104164	0.082722	0.065548	0.093067	0.064313	0.073976	0.070109	0.076092	
10560	0.091151	0.079701	0.105845	0.081981	0.062280	0.095359	0.061445	0.072366	0.072601	0.075281	
10570	0.086072	0.079724	0.105081	0.080524	0.069462	0.102389	0.062303	0.076351	0.074129	0.077256	
10580	0.087918	0.080583	0.103905	0.082640	0.070426	0.104516	0.062797	0.074529	0.076715	0.076304	
10590	0.089599	0.079242	0.109219	0.082675	0.060563	0.104117	0.062656	0.070073	0.068957	0.080395	
10600	0.088470	0.081370	0.110947	0.082123	0.064243	0.107326	0.060939	0.069051	0.072131	0.091139	
10610	0.086954	0.080206	0.110852	0.082898	0.064995	0.109583	0.059882	0.070450	0.061856	0.091609	
10620	0.088717	0.080383	0.110594	0.089340	0.062538	0.112663	0.058024	0.067699	0.072883	0.084779	
10630	0.092150	0.082217	0.107855	0.093078	0.062914	0.109653	0.056943	0.068404	0.070050	0.078831	
10640	0.089352	0.082746	0.113403	0.095089	0.062573	0.107632	0.055708	0.065665	0.071413	0.073953	
10650	0.093031	0.081793	0.111005	0.098909	0.065736	0.109324	0.055121	0.068275	0.073012	0.074670	
10660	0.091409	0.080042	0.110512	0.094148	0.060316	0.105645	0.056931	0.068357	0.068580	0.069744	
10670	0.091280	0.081041	0.109889	0.089787	0.066582	0.104704	0.059000	0.070355	0.066065	0.072283	
10680	0.092879	0.083416	0.105292	0.085202	0.058295	0.101331	0.060363	0.070332	0.069638	0.072225	
10690	0.098803	0.084344	0.102882	0.086707	0.063114	0.100790	0.056073	0.068169	0.078361	0.067205	
10700	0.102318	0.084897	0.103094	0.089881	0.063784	0.100884	0.058118	0.067452	0.072612	0.069098	
10710	0.100096	0.081782	0.104093	0.096382	0.069474	0.098415	0.057107	0.067652	0.070238	0.069662	
10720	0.098310	0.083028	0.101730	0.101295	0.073189	0.101777	0.055779	0.066241	0.071672	0.067323	
10730	0.102013	0.081793	0.104693	0.093937	0.068921	0.107150	0.059211	0.065959	0.066782	0.067534	
10740	0.098169	0.079889	0.103353	0.091033	0.071931	0.109712	0.058506	0.069768	0.065841	0.064830	
10750	0.101895	0.081088	0.101225	0.100484	0.070497	0.112957	0.057766	0.070238	0.063584	0.064983	
10760	0.098357	0.081452	0.100226	0.101942	0.069051	0.111287	0.056661	0.070391	0.060117	0.066770	
10770	0.101848	0.079254	0.100919	0.094101	0.068357	0.104704	0.057295	0.073753	0.061292	0.066758	
10780	0.107302	0.079877	0.103588	0.095582	0.062691	0.104763	0.060128	0.071743	0.057754	0.065959	
10790	0.102847	0.080935	0.106374	0.094548	0.060987	0.109700	0.059658	0.070814	0.058494	0.071355	
10800	0.105504	0.080665	0.104399	0.094089	0.060081	0.111852	0.060587	0.070273	0.058812	0.071942	
10810	0.103646	0.083004	0.105856	0.098509	0.056954	0.111358	0.066417	0.074658	0.057389	0.070485	
10820	0.100367	0.088259	0.108055	0.099368	0.061186	0.112874	0.058083	0.072942	0.057472	0.069156	
10830	0.099391	0.082851	0.108407	0.106174	0.059717	0.102118	0.059823	0.070355	0.059035	0.075822	
10840	0.102953	0.086143	0.112345	0.117894	0.060763	0.102424	0.059047	0.069580	0.059423	0.077656	
10850	0.108842	0.088706	0.110088	0.125159	0.058835	0.103646	0.064055	0.068827	0.059611	0.077162	
10860	0.105045	0.086002	0.117953	0.132529	0.061257	0.099979	0.066300	0.069674	0.060105	0.079231	
10870	0.099556	0.085802	0.123748	0.129485	0.056073	0.105821	0.063996	0.068910	0.058882	0.086719	
10880	0.092549	0.082687	0.128732	0.120645	0.053063	0.108913	0.058929	0.068945	0.060575	0.090927	
10890	0.092702	0.080536	0.119692	0.125441	0.055556	0.106762	0.060117	0.069803	0.058965	0.081253	
10900	0.096511	0.083956	0.111158	0.128768	0.055861	0.105633	0.058483	0.068381	0.057930	0.077550	
10910	0.102483	0.080465	0.105304	0.130884	0.055838	0.106867	0.062186	0.068992	0.058624	0.078008	
10920	0.101942	0.080277	0.102553	0.129191	0.051053	0.098592	0.071155	0.069779	0.057965	0.079301	
10930	0.104834	0.079207	0.099685	0.124982	0.048291	0.098063	0.076574	0.071942	0.057260	0.078008	
10940	0.092232	0.081194	0.103447	0.132905	0.041414	0.096288	0.075939	0.079689	0.058577	0.074164	
10950	0.095100	0.083568	0.101284	0.133952	0.044353	0.085755	0.074905	0.079936	0.057577	0.076186	
10960	0.094254	0.084039	0.101754	0.128956	0.045599	0.082510	0.071989	0.072295	0.058588	0.081664	
10970	0.098180	0.086002	0.103494	0.127145	0.050665	0.081394	0.065289	0.073236	0.055485	0.077232	
10980	0.097134	0.083427	0.103658	0.113215	0.048373	0.083063	0.067182	0.070344	0.056649	0.076210	
10990	0.095700	0.083133	0.104787	0.121244	0.042813	0.086084	0.069968	0.084274	0.059693	0.072119	
11000	0.095335	0.081500	0.106268	0.120539	0.044788	0.083216	0.060211	0.087671	0.057577	0.071402	
11010	0.089752	0.083662	0.105410	0.111252	0.042825	0.080042	0.069250	0.075434	0.056661	0.071707	
11020	0.094571	0.081852	0.105069	0.101883	0.045164	0.080101	0.078937	0.072119	0.058694	0.073130	
11030	0.093890	0.079513	0.105257	0.111393	0.046798	0.077385	0.074446	0.076715	0.059423	0.073471	
11040	0.101472	0.081018	0.107643	0.117024	0.050677	0.077750	0.071249	0.069309	0.058059	0.071931	
11050	0.089658	0.079442	0.104740	0.111311	0.050536	0.077902	0.063761	0.068886	0.059717	0.071837	
11060	0.084462	0.076374	0.104893	0.109736	0.051864	0.078043	0.065959	0.076492	0.061116	0.074282	
11070	0.082840	0.076492	0.107585	0.109383	0.051406	0.077609	0.062221	0.081253	0.067887	0.073447	
