T	s_1	s_2	s_3	s_4	s_5	s_6	s_7	s_8	s_9	s_10
27610	0.165725	0.069584	0.046391	0.119839	0.112108	0.143105	0.118425	0.103583	0.09698	0.057862
27620	0.167799	0.072792	0.046239	0.127712	0.11244	0.148447	0.115358	0.108798	0.104555	0.05888
27630	0.169363	0.070868	0.047193	0.122013	0.120516	0.156492	0.109657	0.107461	0.109976	0.060777
27640	0.174902	0.075398	0.044574	0.121974	0.12435	0.145481	0.105321	0.111592	0.108228	0.069309
27650	0.169678	0.070744	0.046066	0.122759	0.126815	0.154997	0.111955	0.094892	0.108622	0.065258
27660	0.167592	0.071171	0.046181	0.134557	0.127638	0.163845	0.109095	0.096863	0.112646	0.064345
27670	0.169486	0.073947	0.046134	0.131312	0.134106	0.166939	0.116673	0.095149	0.102006	0.065096
27680	0.1634	0.068449	0.046612	0.127398	0.128986	0.165061	0.109965	0.10125	0.094825	0.064418
27690	0.177307	0.069671	0.04747	0.129806	0.130189	0.159926	0.104431	0.085178	0.09066	0.066085
27700	0.179029	0.069917	0.046251	0.131054	0.128905	0.167842	0.101765	0.106432	0.090079	0.064739
27710	0.167721	0.069672	0.046106	0.122557	0.131537	0.170024	0.104289	0.126214	0.090966	0.066296
27720	0.172267	0.067949	0.045691	0.119349	0.135526	0.174248	0.099556	0.100345	0.090871	0.062672
27730	0.169579	0.068801	0.047023	0.118481	0.135679	0.167506	0.100723	0.098894	0.0894	0.058517
27740	0.155777	0.069155	0.045681	0.12482	0.130499	0.168761	0.094898	0.103812	0.089895	0.058646
27750	0.14637	0.06854	0.045241	0.123644	0.130715	0.162762	0.099212	0.098247	0.090374	0.059163
27760	0.149067	0.068582	0.045968	0.122969	0.12917	0.159182	0.098796	0.105403	0.091249	0.060132
27770	0.144161	0.071242	0.046	0.128136	0.131034	0.151945	0.097499	0.117249	0.094044	0.059172
27780	0.137422	0.070462	0.04996	0.129235	0.122141	0.148944	0.099695	0.101636	0.097372	0.059455
27790	0.130321	0.067588	0.049433	0.138304	0.121491	0.141869	0.098135	0.100647	0.106956	0.059042
27800	0.122603	0.065445	0.050302	0.139148	0.121657	0.140142	0.101277	0.096376	0.113877	0.059071
27810	0.123709	0.065521	0.05297	0.132847	0.115263	0.135327	0.102298	0.098361	0.109677	0.059002
27820	0.119739	0.065288	0.054714	0.132598	0.109491	0.138964	0.109167	0.096788	0.116047	0.059994
27830	0.120583	0.065103	0.058163	0.131055	0.107274	0.139178	0.10676	0.111209	0.115298	0.062481
27840	0.127049	0.064529	0.064736	0.135458	0.115741	0.132202	0.105001	0.112328	0.12501	0.060743
27850	0.125112	0.061332	0.06606	0.147181	0.117776	0.12986	0.107291	0.098579	0.128194	0.061944
27860	0.125727	0.063379	0.064065	0.135849	0.106508	0.131282	0.106754	0.096876	0.125904	0.063309
27870	0.129148	0.063571	0.067602	0.141677	0.106795	0.126983	0.109919	0.099932	0.131325	0.064708
27880	0.131003	0.064744	0.066823	0.141629	0.107641	0.129718	0.110328	0.108474	0.130868	0.063692
27890	0.132883	0.065652	0.058048	0.143754	0.108781	0.129443	0.11012	0.103903	0.128612	0.061356
27900	0.132498	0.064686	0.063036	0.135583	0.119878	0.128438	0.104858	0.083082	0.122301	0.059384
27910	0.135879	0.065817	0.06778	0.146387	0.122576	0.129985	0.110829	0.087525	0.126278	0.059189
27920	0.139568	0.063363	0.068515	0.136595	0.123208	0.128045	0.113058	0.082099	0.126727	0.059301
27930	0.134662	0.066873	0.074045	0.133085	0.124735	0.124969	0.117222	0.081573	0.129302	0.059058
27940	0.132858	0.067452	0.079074	0.126637	0.126018	0.130051	0.112619	0.072254	0.138326	0.059071
27950	0.132959	0.064952	0.080805	0.127148	0.119407	0.117665	0.121374	0.073947	0.134806	0.05851
27960	0.131797	0.064178	0.081051	0.132423	0.118037	0.117038	0.111636	0.075803	0.125929	0.059353
27970	0.132975	0.064995	0.078975	0.130036	0.114335	0.113069	0.108558	0.074929	0.121769	0.059353
27980	0.131545	0.065859	0.08341	0.13409	0.115587	0.113351	0.112194	0.080884	0.116909	0.059155
27990	0.131974	0.0604	0.084464	0.135192	0.115792	0.115271	0.107572	0.085331	0.106007	0.05878
28000	0.128099	0.058	0.078571	0.135459	0.114272	0.106588	0.110132	0.0901	0.097963	0.058795
28010	0.130891	0.063891	0.075459	0.133729	0.11706	0.110087	0.111327	0.094237	0.103015	0.059489
28020	0.131289	0.0646	0.068654	0.122242	0.12306	0.112938	0.114124	0.085135	0.109826	0.059441
28030	0.13208	0.063969	0.068684	0.117511	0.125409	0.110333	0.107049	0.077591	0.104677	0.05985
28040	0.134223	0.064826	0.064537	0.116666	0.129006	0.109276	0.103612	0.075397	0.105741	0.059717
28050	0.134501	0.06534	0.061515	0.113806	0.124031	0.105638	0.106481	0.076962	0.127131	0.060626
28060	0.132955	0.064708	0.063799	0.114545	0.125475	0.109508	0.105037	0.07895	0.138049	0.063736
28070	0.136338	0.064214	0.067167	0.111526	0.133467	0.111452	0.104484	0.077935	0.135754	0.063686
28080	0.132925	0.064305	0.067094	0.108954	0.138254	0.114212	0.104088	0.08196	0.127341	0.060337
28090	0.12845	0.06413	0.067423	0.108737	0.13575	0.110833	0.104504	0.081101	0.136779	0.062121
28100	0.131937	0.064017	0.065573	0.108888	0.134569	0.113711	0.104705	0.086783	0.137249	0.064197
28110	0.134878	0.065002	0.073647	0.109794	0.132271	0.113674	0.104495	0.083549	0.124148	0.061345
28120	0.134989	0.070674	0.070498	0.11274	0.134601	0.115439	0.104292	0.085015	0.133514	0.062155
28130	0.133658	0.067987	0.071667	0.111611	0.129435	0.112632	0.103253	0.082973	0.132934	0.061357
28140	0.131824	0.06491	0.067714	0.110952	0.12155	0.11375	0.105428	0.08019	0.129126	0.063591
28150	0.13439	0.065906	0.066186	0.11106	0.119761	0.112056	0.103308	0.082715	0.141634	0.062598
28160	0.135117	0.071678	0.068104	0.111892	0.113778	0.10891	0.103599	0.074141	0.127529	0.060503
28170	0.134775	0.070537	0.067788	0.11411	0.111791	0.103369	0.104298	0.077681	0.129955	0.061888
28180	0.136214	0.068992	0.072215	0.11115	0.123162	0.114491	0.105098	0.076483	0.142524	0.058635
28190	0.133121	0.071685	0.070892	0.112254	0.124763	0.123707	0.10465	0.067608	0.13685	0.058363
28200	0.132203	0.068562	0.069471	0.112023	0.119595	0.121766	0.104484	0.063845	0.124831	0.055485
28210	0.134009	0.072673	0.066376	0.113456	0.115247	0.124515	0.105041	0.058829	0.122301	0.05764
28220	0.129165	0.065622	0.071636	0.113974	0.122693	0.118749	0.104983	0.064669	0.126023	0.057351
28230	0.132727	0.064797	0.07368	0.113977	0.132627	0.114459	0.105718	0.066809	0.134149	0.058995
28240	0.134581	0.06523	0.071234	0.10944	0.129573	0.113462	0.104634	0.066102	0.131367	0.062535
28250	0.135286	0.065854	0.076982	0.110977	0.134725	0.115294	0.104542	0.06412	0.132186	0.058915
28260	0.135053	0.069464	0.077387	0.114405	0.15296	0.114732	0.105214	0.06386	0.137074	0.059677
28270	0.13429	0.070657	0.079689	0.114054	0.176831	0.113611	0.105433	0.065476	0.135814	0.058226
28280	0.134551	0.079728	0.078591	0.108918	0.168917	0.112763	0.106986	0.06867	0.132989	0.065262
28290	0.134532	0.072132	0.081953	0.111622	0.159866	0.109996	0.103618	0.066447	0.128466	0.061791
28300	0.136087	0.06627	0.086743	0.107126	0.153291	0.111426	0.104678	0.064443	0.136862	0.059184
28310	0.138714	0.063659	0.091033	0.107092	0.159976	0.114272	0.105292	0.066744	0.130334	0.056423
28320	0.13582	0.06356	0.088435	0.105221	0.163995	0.127669	0.104937	0.072923	0.115903	0.066469
28330	0.138071	0.064297	0.09467	0.10339	0.167779	0.136826	0.105594	0.073583	0.106427	0.068253
28340	0.137785	0.064551	0.089098	0.103974	0.177286	0.137619	0.105221	0.070078	0.104551	0.070452
28350	0.13622	0.062992	0.091017	0.10227	0.182459	0.14378	0.105334	0.072922	0.103843	0.077667
28360	0.135253	0.063829	0.091225	0.106264	0.172143	0.13837	0.104424	0.072862	0.095764	0.072792
28370	0.134485	0.06384	0.096095	0.105572	0.168699	0.137241	0.105273	0.074511	0.101583	0.075623
28380	0.136035	0.064978	0.089452	0.107527	0.167288	0.135789	0.109327	0.072292	0.099423	0.068156
28390	0.140456	0.064482	0.092525	0.10885	0.159427	0.127858	0.106204	0.066864	0.101559	0.067696
28400	0.140917	0.064115	0.090842	0.109004	0.148068	0.135365	0.103166	0.072271	0.101637	0.065425
28410	0.137323	0.064167	0.088368	0.11019	0.150576	0.135899	0.100249	0.073294	0.104535	0.068399
28420	0.132962	0.065245	0.089708	0.112912	0.152907	0.143538	0.099673	0.077101	0.107951	0.066984
28430	0.132228	0.066486	0.092418	0.111153	0.149674	0.143099	0.102372	0.076966	0.105238	0.061551
28440	0.131228	0.066705	0.089807	0.109365	0.148221	0.145784	0.09991	0.078574	0.100428	0.066793
28450	0.131318	0.066088	0.084021	0.110449	0.136508	0.151964	0.099791	0.083869	0.093415	0.070789
28460	0.132828	0.067969	0.087258	0.119226	0.140524	0.145794	0.100343	0.083414	0.094276	0.066252
28470	0.135369	0.067266	0.086712	0.126131	0.135937	0.1577	0.102257	0.082481	0.106347	0.060461
28480	0.13521	0.068105	0.086526	0.133462	0.144466	0.157862	0.10181	0.087773	0.098992	0.065963
28490	0.13252	0.067643	0.09042	0.122159	0.137391	0.154321	0.103138	0.0911	0.094934	0.065196
28500	0.13371	0.067913	0.084634	0.123444	0.136215	0.141657	0.103895	0.092969	0.096664	0.063111
28510	0.127191	0.066525	0.09162	0.112723	0.138644	0.128164	0.10117	0.091439	0.099236	0.064224
28520	0.125623	0.066151	0.096422	0.109014	0.128119	0.12775	0.102033	0.090326	0.10132	0.058432
28530	0.127772	0.064931	0.101432	0.111852	0.118622	0.129358	0.104992	0.091385	0.104286	0.065144
28540	0.128933	0.065117	0.103768	0.103599	0.115813	0.122399	0.106124	0.094345	0.098021	0.059412
28550	0.134316	0.068009	0.108798	0.113266	0.111638	0.119898	0.111903	0.092461	0.096974	0.059285
28560	0.136546	0.068721	0.101377	0.108139	0.113988	0.116839	0.109748	0.091026	0.09999	0.057209
28570	0.137671	0.066277	0.093193	0.112011	0.11527	0.116984	0.114612	0.090434	0.094587	0.058321
28580	0.134163	0.065158	0.090015	0.115275	0.123296	0.119469	0.109493	0.09212	0.104508	0.065748
28590	0.133416	0.068553	0.095194	0.104516	0.130521	0.121733	0.109202	0.092985	0.097076	0.065781
28600	0.138121	0.068944	0.092306	0.103633	0.129377	0.123862	0.111428	0.090965	0.097534	0.078437
28610	0.138702	0.066903	0.09164	0.106614	0.130679	0.126166	0.113443	0.09399	0.098292	0.06746
28620	0.135455	0.069534	0.093759	0.109456	0.129954	0.130994	0.112749	0.095323	0.094672	0.068001
28630	0.136475	0.070355	0.091712	0.108347	0.139074	0.124247	0.113657	0.096214	0.090286	0.067596
28640	0.139075	0.067991	0.091493	0.108852	0.139572	0.124274	0.115536	0.094197	0.090223	0.071569
28650	0.140882	0.06763	0.09398	0.11078	0.129034	0.119614	0.112629	0.095655	0.089802	0.072462
28660	0.141803	0.070264	0.089517	0.111373	0.127411	0.114784	0.109171	0.095208	0.091472	0.067821
28670	0.151476	0.071999	0.094394	0.115825	0.123347	0.114841	0.108309	0.097291	0.093375	0.069395
28680	0.144674	0.072687	0.09491	0.117966	0.127778	0.122277	0.107364	0.095297	0.092046	0.068978
28690	0.136697	0.072179	0.089745	0.118963	0.127521	0.119103	0.101689	0.096991	0.090921	0.072431
28700	0.132209	0.071285	0.089374	0.117543	0.128103	0.11592	0.10284	0.098115	0.090159	0.076311
28710	0.1334	0.070185	0.089504	0.122118	0.136139	0.11945	0.098829	0.099836	0.092372	0.070348
28720	0.133003	0.069664	0.087611	0.119436	0.136361	0.121318	0.095785	0.100893	0.091869	0.065715
28730	0.136663	0.069975	0.088622	0.115423	0.140191	0.118909	0.093671	0.100918	0.09047	0.067374
28740	0.135441	0.072203	0.085776	0.114325	0.138754	0.119853	0.097378	0.100792	0.091199	0.065121
28750	0.135927	0.069886	0.079835	0.114379	0.13701	0.119764	0.099798	0.099497	0.091437	0.064771
28760	0.135557	0.068807	0.083318	0.114795	0.140688	0.120025	0.097177	0.099011	0.093089	0.064299
28770	0.13736	0.069439	0.087426	0.113254	0.138433	0.115045	0.104574	0.099145	0.088678	0.068338
28780	0.140172	0.070064	0.085045	0.11212	0.134657	0.117278	0.104758	0.099208	0.087767	0.064775
28790	0.139276	0.069535	0.086678	0.111183	0.130943	0.118598	0.105867	0.099897	0.091206	0.062822
28800	0.138785	0.069323	0.084034	0.108924	0.134808	0.112731	0.105781	0.10143	0.089559	0.065776
28810	0.139543	0.067893	0.083528	0.108267	0.136178	0.113248	0.106358	0.099599	0.089075	0.067719
28820	0.140675	0.068509	0.084385	0.104888	0.137028	0.112731	0.106664	0.099461	0.090021	0.064286
28830	0.136537	0.069902	0.088751	0.104761	0.133279	0.110825	0.109601	0.099626	0.091775	0.062448
28840	0.136472	0.071686	0.089876	0.105829	0.132382	0.113861	0.107213	0.100057	0.091355	0.06315
28850	0.137854	0.0709	0.085366	0.106734	0.133981	0.109906	0.106196	0.099523	0.090202	0.065738
28860	0.136764	0.070645	0.080222	0.103253	0.137336	0.111878	0.103186	0.100562	0.089867	0.069149
28870	0.136726	0.069757	0.081874	0.104538	0.147	0.112323	0.100785	0.0994	0.089519	0.063905
28880	0.135425	0.07109	0.081008	0.105967	0.144649	0.114593	0.106978	0.099677	0.089582	0.06297
28890	0.135657	0.069603	0.07746	0.111076	0.143562	0.112793	0.103989	0.099671	0.088987	0.061724
28900	0.134464	0.072356	0.077976	0.111561	0.144135	0.113493	0.098282	0.101559	0.088669	0.061725
28910	0.134302	0.077804	0.0814	0.115692	0.145125	0.11267	0.097595	0.10255	0.087213	0.059835
28920	0.13408	0.082801	0.074346	0.112633	0.144498	0.110328	0.099007	0.101254	0.087549	0.059071
28930	0.133391	0.093728	0.076601	0.108679	0.144402	0.110472	0.094701	0.101831	0.086768	0.060635
28940	0.134563	0.090313	0.079214	0.103526	0.14855	0.108727	0.096537	0.100757	0.084085	0.05842
28950	0.134558	0.087065	0.078621	0.097943	0.145069	0.111509	0.098117	0.099328	0.085244	0.062226
28960	0.135297	0.084083	0.08076	0.099538	0.142994	0.114068	0.099361	0.099758	0.086227	0.065628
28970	0.13487	0.083541	0.081148	0.106935	0.145094	0.114512	0.099245	0.101065	0.083434	0.068599
28980	0.135332	0.098836	0.08028	0.106252	0.145609	0.113993	0.097753	0.101573	0.081095	0.074695
28990	0.127626	0.087481	0.083042	0.106341	0.14376	0.117545	0.096538	0.102868	0.085751	0.061354
29000	0.133334	0.094329	0.089166	0.123197	0.142245	0.120067	0.09568	0.102898	0.091083	0.062339
29010	0.138172	0.084189	0.093717	0.10031	0.141081	0.124314	0.097283	0.103206	0.090299	0.059319
29020	0.137052	0.090668	0.121682	0.100422	0.142934	0.117167	0.097294	0.100886	0.089659	0.05954
29030	0.146837	0.080097	0.106432	0.079829	0.14344	0.10938	0.098616	0.099061	0.091101	0.062226
29040	0.145522	0.074321	0.102597	0.084433	0.14122	0.110519	0.099782	0.099131	0.092676	0.061678
29050	0.144446	0.073591	0.096224	0.090399	0.135523	0.108533	0.107002	0.100743	0.093629	0.060537
29060	0.146119	0.075178	0.101543	0.093226	0.139261	0.109075	0.099306	0.099013	0.090042	0.061616
29070	0.144352	0.072302	0.093868	0.092092	0.138494	0.108925	0.101518	0.099459	0.089487	0.065166
29080	0.147883	0.069864	0.092297	0.086586	0.135674	0.109701	0.106232	0.098852	0.09001	0.062458
29090	0.150219	0.070749	0.088345	0.077558	0.137215	0.108401	0.107124	0.099899	0.088688	0.060941
29100	0.14343	0.072732	0.089387	0.07766	0.136771	0.112491	0.101543	0.098737	0.087292	0.059973
29110	0.156884	0.07483	0.088897	0.071304	0.120889	0.111454	0.102088	0.101337	0.085862	0.059449
29120	0.155322	0.075782	0.086196	0.066996	0.120751	0.120512	0.10167	0.099371	0.087337	0.059497
29130	0.148519	0.076289	0.090064	0.066899	0.112075	0.126986	0.099829	0.097437	0.08838	0.058912
29140	0.149223	0.079058	0.098101	0.068544	0.118247	0.131037	0.101477	0.097588	0.090813	0.059025
29150	0.144231	0.083009	0.092985	0.068885	0.120575	0.117671	0.102446	0.100509	0.090063	0.059048
29160	0.146504	0.086142	0.089265	0.070992	0.118281	0.121576	0.101696	0.099034	0.091684	0.057369
29170	0.1457	0.08904	0.083556	0.068907	0.125354	0.127204	0.103822	0.098715	0.090091	0.057628
29180	0.146286	0.083897	0.090136	0.070233	0.127748	0.114764	0.107522	0.101194	0.090281	0.059589
29190	0.143355	0.083529	0.089896	0.066527	0.117341	0.107194	0.109002	0.102192	0.09014	0.059119
29200	0.142871	0.085262	0.089669	0.067444	0.112769	0.106806	0.102256	0.107823	0.090538	0.058458
29210	0.142332	0.083973	0.085494	0.068719	0.127467	0.107407	0.101377	0.112729	0.090119	0.058532
29220	0.138795	0.086682	0.091891	0.0706	0.133776	0.108808	0.105242	0.115211	0.089772	0.059176
29230	0.141187	0.085941	0.094725	0.069332	0.126383	0.110421	0.10264	0.114707	0.088749	0.05904
29240	0.13887	0.086057	0.096165	0.064922	0.120513	0.10706	0.098717	0.117369	0.089285	0.058954
29250	0.140884	0.087139	0.090864	0.064439	0.118881	0.108467	0.099368	0.10798	0.089408	0.058252
29260	0.142892	0.084825	0.086102	0.062266	0.127835	0.107908	0.100933	0.105895	0.089816	0.056115
29270	0.14729	0.082844	0.087808	0.062247	0.135153	0.110419	0.101141	0.108374	0.090204	0.056176
29280	0.147702	0.084816	0.08452	0.061406	0.142909	0.109751	0.102313	0.106139	0.089211	0.059321
29290	0.146093	0.090693	0.086445	0.062142	0.145228	0.110127	0.102099	0.101836	0.090093	0.056873
29300	0.151847	0.090815	0.087027	0.062202	0.135925	0.110566	0.101425	0.10069	0.089069	0.058762
29310	0.151879	0.094135	0.087625	0.062089	0.14016	0.111557	0.102875	0.102428	0.089011	0.056908
29320	0.149167	0.090689	0.089591	0.060308	0.149115	0.113107	0.10027	0.099612	0.088999	0.058036
29330	0.150699	0.091301	0.098316	0.059722	0.148729	0.114414	0.098133	0.100176	0.089774	0.059883
29340	0.154451	0.091981	0.096641	0.061488	0.14517	0.114118	0.10002	0.099525	0.089541	0.062745
29350	0.157935	0.093353	0.088125	0.06185	0.134315	0.115786	0.101054	0.099551	0.090777	0.059465
29360	0.155373	0.089864	0.088912	0.062484	0.133626	0.118629	0.099383	0.10637	0.088998	0.058322
29370	0.154608	0.090289	0.089538	0.060536	0.132701	0.119932	0.099476	0.09812	0.087199	0.058742
29380	0.155043	0.09188	0.089991	0.059948	0.12424	0.113319	0.098744	0.098544	0.087765	0.058546
29390	0.155281	0.092243	0.086739	0.058576	0.129912	0.109211	0.100166	0.09863	0.089762	0.058765
29400	0.15731	0.090667	0.08213	0.066865	0.13401	0.113453	0.102121	0.098755	0.091822	0.059349
29410	0.160985	0.09043	0.080743	0.064631	0.129536	0.114273	0.100037	0.098873	0.090343	0.061685
29420	0.164774	0.086519	0.080726	0.063492	0.131881	0.113102	0.100831	0.098899	0.089588	0.059919
29430	0.163103	0.089889	0.082623	0.063297	0.13397	0.113685	0.097404	0.098959	0.089039	0.058206
29440	0.160414	0.091043	0.082786	0.063476	0.131912	0.111906	0.095354	0.098992	0.089987	0.059423
29450	0.161119	0.092296	0.081206	0.064855	0.12878	0.114258	0.091956	0.099963	0.090166	0.059768
29460	0.161074	0.085508	0.082075	0.063969	0.127839	0.111155	0.092432	0.099907	0.08877	0.06204
29470	0.162126	0.08929	0.079917	0.06297	0.129867	0.113936	0.095175	0.099901	0.087714	0.06412
29480	0.163139	0.092742	0.082946	0.064444	0.12478	0.115128	0.097099	0.099979	0.087324	0.064628
29490	0.164155	0.092799	0.080038	0.064151	0.126799	0.112866	0.095348	0.099793	0.088618	0.058644
29500	0.16614	0.095461	0.075838	0.064243	0.12533	0.115332	0.095805	0.099678	0.087628	0.059475
29510	0.173377	0.092202	0.076761	0.064196	0.120296	0.110135	0.09997	0.09911	0.087172	0.061737
29520	0.185771	0.097373	0.072774	0.064489	0.112993	0.110287	0.09571	0.098954	0.086743	0.060702
29530	0.179297	0.093028	0.070206	0.062875	0.110062	0.116317	0.095741	0.098937	0.08951	0.060079
29540	0.175129	0.092815	0.071414	0.064109	0.115321	0.116454	0.098041	0.09948	0.091006	0.060387
29550	0.177707	0.09444	0.071692	0.06427	0.123297	0.11788	0.098787	0.099428	0.096002	0.060002
29560	0.176033	0.09694	0.076613	0.064281	0.117223	0.121677	0.100979	0.099343	0.095321	0.061924
29570	0.170868	0.09662	0.078965	0.064681	0.111075	0.123934	0.10335	0.101874	0.105447	0.062108
29580	0.17413	0.09292	0.076173	0.067194	0.111011	0.121625	0.09785	0.100867	0.104291	0.063656
29590	0.165324	0.101233	0.073102	0.066269	0.109236	0.122009	0.093192	0.101229	0.10889	0.063566
29600	0.16536	0.098337	0.072439	0.065204	0.107314	0.123273	0.095269	0.106479	0.094911	0.065626
29610	0.176985	0.102223	0.073	0.066927	0.113129	0.122158	0.098989	0.114477	0.092454	0.061573
29620	0.168186	0.100368	0.074632	0.065616	0.115709	0.122111	0.095827	0.116167	0.092826	0.059811
29630	0.169586	0.097658	0.075312	0.066891	0.127852	0.128501	0.09656	0.111506	0.094258	0.059455
29640	0.163822	0.101598	0.079068	0.06782	0.130161	0.124174	0.095864	0.102227	0.092852	0.060032
29650	0.166324	0.099577	0.069234	0.068251	0.136336	0.122531	0.095609	0.099873	0.096075	0.060467
29660	0.157818	0.096345	0.067966	0.068509	0.15019	0.122114	0.096359	0.100191	0.097291	0.06
29670	0.15256	0.09904	0.06705	0.071601	0.147972	0.121904	0.10181	0.100183	0.102268	0.060442
