T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
24840	0.997867	0.993000	0.996333	0.996600	0.993533	0.997133	0.994733	0.993600	0.995467	0.998467	
24850	0.998467	0.993533	0.996933	0.994867	0.995133	0.995067	0.993267	0.989067	0.996000	0.997133	
24860	0.997933	0.996067	0.997200	0.996933	0.997600	0.996467	0.993867	0.991267	0.997200	0.996933	
24870	0.997133	0.995667	0.998200	0.996733	0.997867	0.996200	0.995533	0.989733	0.996733	0.996267	
24880	0.997533	0.995267	0.997467	0.995733	0.995200	0.996000	0.996067	0.989533	0.996133	0.998600	
24890	0.996133	0.995933	0.997467	0.996933	0.994067	0.996867	0.996733	0.991000	0.995400	0.999067	
24900	0.998533	0.996600	0.997533	0.997067	0.993333	0.993400	0.996333	0.992133	0.995800	0.998600	
24910	0.997533	0.996733	0.996867	0.995667	0.993133	0.992867	0.997200	0.992067	0.995933	0.997600	
24920	0.998667	0.996000	0.995867	0.996000	0.993400	0.995067	0.997333	0.993200	0.996133	0.997600	
24930	0.998133	0.995867	0.998133	0.996800	0.992867	0.995733	0.996200	0.994400	0.997000	0.997133	
24940	0.997667	0.993533	0.997200	0.997267	0.995000	0.994467	0.996333	0.994267	0.996667	0.998600	
24950	0.996467	0.991333	0.996467	0.997200	0.995733	0.994867	0.996200	0.995867	0.994800	0.997067	
24960	0.997600	0.993733	0.997467	0.996267	0.995400	0.994067	0.996400	0.995933	0.996400	0.997733	
24970	0.996933	0.994000	0.997467	0.996733	0.993133	0.992200	0.995467	0.995267	0.996667	0.997467	
24980	0.995933	0.993067	0.997600	0.995867	0.993933	0.995800	0.996067	0.996133	0.995867	0.998400	
24990	0.995200	0.993133	0.997467	0.996067	0.993867	0.996267	0.995800	0.996867	0.994933	0.997867	
25000	0.997667	0.992667	0.998200	0.995733	0.994800	0.994733	0.997200	0.997600	0.995067	0.996333	
25010	0.996800	0.990533	0.998400	0.994533	0.996667	0.996067	0.996267	0.996467	0.994267	0.995667	
25020	0.995400	0.993467	0.998467	0.996067	0.994200	0.995867	0.998400	0.996333	0.993733	0.995667	
25030	0.995733	0.993267	0.997133	0.997267	0.991133	0.997400	0.999200	0.996867	0.992867	0.998333	
25040	0.995200	0.993267	0.996333	0.998133	0.994333	0.997200	0.998667	0.998267	0.992333	0.997133	
25050	0.996533	0.993867	0.996333	0.997467	0.992267	0.997933	0.997067	0.997067	0.991067	0.998067	
25060	0.997267	0.994267	0.995267	0.997867	0.993200	0.997400	0.998400	0.995400	0.991533	0.996067	
25070	0.997133	0.993467	0.996933	0.998133	0.994333	0.996600	0.998333	0.995200	0.992867	0.998333	
25080	0.996733	0.993000	0.997267	0.997933	0.993667	0.996200	0.999467	0.992800	0.995867	0.997867	
25090	0.998000	0.994200	0.998267	0.998600	0.992400	0.996600	0.999067	0.994067	0.996800	0.997733	
25100	0.996867	0.994267	0.997533	0.998267	0.993133	0.996733	0.998067	0.993600	0.994867	0.998133	
25110	0.997200	0.995467	0.996867	0.998667	0.993133	0.995533	0.996533	0.991400	0.994800	0.997400	
25120	0.997467	0.995067	0.997000	0.998867	0.994067	0.996133	0.996933	0.993600	0.994667	0.997800	
25130	0.998267	0.996733	0.996200	0.999133	0.992333	0.996067	0.996800	0.996600	0.994000	0.996667	
25140	0.999467	0.996533	0.996200	0.999133	0.993000	0.996533	0.997000	0.996333	0.990667	0.997067	
25150	0.999133	0.998200	0.996067	0.998467	0.992667	0.993467	0.996867	0.997467	0.991400	0.998400	
25160	0.999667	0.998067	0.996867	0.999133	0.993867	0.996400	0.996533	0.996933	0.992200	0.999200	
25170	0.999200	0.998400	0.998400	0.997200	0.993733	0.995933	0.997600	0.995333	0.994000	0.997200	
25180	0.999533	0.998800	0.997533	0.998533	0.992267	0.994667	0.997867	0.996467	0.993000	0.994267	
25190	0.998600	0.997200	0.996667	0.998400	0.991000	0.995133	0.998400	0.996133	0.992200	0.998933	
25200	0.998333	0.997933	0.997000	0.998400	0.992267	0.994067	0.998733	0.996867	0.993733	0.999800	
25210	0.999067	0.999200	0.996400	0.997733	0.990867	0.995133	0.998733	0.996200	0.992667	0.999400	
25220	0.999867	0.999133	0.997933	0.996867	0.991333	0.993800	0.998867	0.996867	0.992067	0.999600	
25230	0.998733	0.998267	0.997000	0.994133	0.992400	0.993200	0.998667	0.996733	0.993933	0.999000	
25240	0.999067	0.998400	0.996667	0.994067	0.990600	0.995667	0.999133	0.997467	0.995200	0.998600	
25250	0.998600	0.998000	0.996267	0.991667	0.990933	0.993933	0.999067	0.993867	0.994200	0.999067	
25260	0.999200	0.997400	0.995400	0.991733	0.991667	0.990067	0.998800	0.993533	0.992400	0.999067	
25270	0.999200	0.997200	0.994733	0.994600	0.995133	0.989800	0.999067	0.993800	0.993200	0.998600	
25280	0.998933	0.996467	0.996400	0.993733	0.993267	0.990400	0.999133	0.993267	0.994600	0.999000	
25290	0.998800	0.995667	0.995000	0.994200	0.993400	0.989200	0.999133	0.994133	0.994467	0.998333	
25300	0.998800	0.995067	0.993800	0.994267	0.993200	0.990133	0.998533	0.989400	0.994133	0.998267	
25310	0.998200	0.994133	0.996000	0.995267	0.992667	0.986800	0.997200	0.994000	0.993533	0.997533	
25320	0.998800	0.994800	0.995800	0.994200	0.991800	0.984667	0.995600	0.994667	0.994467	0.998733	
25330	0.999400	0.993933	0.995333	0.993200	0.994467	0.984400	0.996467	0.994267	0.994933	0.997733	
25340	0.999067	0.993400	0.995600	0.993467	0.994000	0.986800	0.996333	0.993133	0.994000	0.996267	
25350	0.997733	0.991867	0.995000	0.995467	0.995800	0.983400	0.995533	0.995867	0.991800	0.999067	
25360	0.997200	0.992800	0.996333	0.996067	0.996200	0.984267	0.995067	0.992400	0.992067	0.998533	
25370	0.998333	0.993533	0.995467	0.997267	0.994667	0.985667	0.994067	0.993200	0.991600	0.999200	
25380	0.998400	0.995267	0.994733	0.998267	0.994133	0.983333	0.994333	0.992133	0.991133	0.997400	
25390	0.998267	0.994133	0.995333	0.998067	0.994133	0.984333	0.996200	0.991733	0.991400	0.996133	
25400	0.998600	0.996000	0.995667	0.996933	0.992267	0.986133	0.994467	0.993000	0.991267	0.998000	
25410	0.999133	0.994000	0.997067	0.996800	0.993333	0.987733	0.994667	0.991533	0.993133	0.998800	
25420	0.999000	0.994733	0.995000	0.995667	0.990000	0.987800	0.993800	0.992067	0.992533	0.997000	
25430	0.996933	0.993933	0.994467	0.997267	0.989667	0.985667	0.995467	0.992133	0.994200	0.998733	
25440	0.998333	0.991667	0.993867	0.998133	0.991467	0.983933	0.994667	0.994133	0.993533	0.997800	
25450	0.998000	0.992933	0.994000	0.998533	0.990867	0.983600	0.995800	0.992933	0.992933	0.998600	
25460	0.999133	0.991333	0.993467	0.997733	0.991733	0.985133	0.996267	0.992800	0.994600	0.998867	
25470	0.997400	0.993333	0.993333	0.997333	0.989800	0.986333	0.995333	0.993400	0.994867	0.999333	
25480	0.997000	0.991067	0.995733	0.997200	0.990533	0.987200	0.995200	0.993333	0.994867	0.998667	
25490	0.997200	0.993667	0.994667	0.995933	0.987867	0.990333	0.995067	0.994133	0.992400	0.999333	
25500	0.996600	0.993000	0.995267	0.996733	0.985533	0.991200	0.993600	0.993000	0.993800	0.998667	
25510	0.997267	0.991000	0.994600	0.995333	0.984200	0.990600	0.993733	0.995800	0.996000	0.998267	
25520	0.998733	0.991800	0.994533	0.997800	0.981667	0.991000	0.992600	0.996267	0.996333	0.998200	
25530	0.998533	0.994000	0.993267	0.997400	0.984333	0.992667	0.994733	0.996867	0.994933	0.997000	
25540	0.998400	0.991867	0.994733	0.997533	0.987800	0.991867	0.991467	0.996200	0.995333	0.994800	
25550	0.997600	0.993800	0.992933	0.996800	0.988533	0.992267	0.994000	0.994867	0.994867	0.994933	
25560	0.997867	0.992400	0.992333	0.997333	0.989000	0.994800	0.993267	0.994800	0.994533	0.994933	
25570	0.996333	0.991800	0.994333	0.996000	0.989800	0.992400	0.994133	0.995933	0.994933	0.994733	
25580	0.994800	0.991267	0.992667	0.996133	0.993400	0.994067	0.991333	0.994533	0.996133	0.992867	
25590	0.997000	0.991467	0.995333	0.998400	0.991733	0.992067	0.987800	0.994933	0.996533	0.996333	
25600	0.996333	0.992067	0.993600	0.997133	0.991667	0.993867	0.988333	0.995333	0.996533	0.996333	
25610	0.996267	0.993067	0.994133	0.998933	0.989067	0.994667	0.990733	0.995933	0.996667	0.998067	
25620	0.996800	0.991000	0.991533	0.998200	0.988067	0.994400	0.991800	0.994533	0.997067	0.996333	
25630	0.992800	0.990800	0.984667	0.997000	0.989733	0.995467	0.992200	0.993400	0.996400	0.996267	
25640	0.994467	0.989667	0.981533	0.998733	0.990533	0.995600	0.993067	0.996267	0.995800	0.994867	
25650	0.994800	0.988800	0.982600	0.999467	0.989800	0.996267	0.991533	0.995467	0.997067	0.996400	
25660	0.995733	0.989000	0.982400	0.999133	0.991467	0.996667	0.995200	0.996467	0.997000	0.994600	
25670	0.994867	0.988133	0.988133	0.998667	0.990533	0.997400	0.993200	0.995800	0.996000	0.995933	
25680	0.995600	0.989267	0.987733	0.998333	0.991467	0.997067	0.992200	0.996400	0.996067	0.995467	
25690	0.995067	0.990200	0.988867	0.998667	0.991667	0.997200	0.993933	0.995800	0.994400	0.997133	
25700	0.994333	0.993333	0.989467	0.999000	0.991667	0.996600	0.995467	0.995400	0.993800	0.998000	
25710	0.995867	0.994867	0.993800	0.999200	0.992467	0.996067	0.994200	0.995867	0.992267	0.998600	
25720	0.997067	0.994667	0.992333	0.999667	0.991667	0.998267	0.995733	0.996267	0.990000	0.998600	
25730	0.997600	0.995000	0.994200	0.999333	0.993667	0.996800	0.993800	0.997200	0.989467	0.997533	
25740	0.997467	0.995133	0.993733	0.999333	0.992133	0.997000	0.993000	0.996067	0.990667	0.998800	
25750	0.996733	0.994200	0.993600	0.999467	0.993333	0.996133	0.994400	0.996533	0.993400	0.998800	
25760	0.997933	0.993933	0.993267	0.999600	0.994533	0.997067	0.994067	0.997000	0.990000	0.999400	
25770	0.997133	0.994400	0.996800	0.999400	0.993933	0.997533	0.995267	0.997733	0.992467	0.999600	
25780	0.996933	0.994867	0.995333	0.999800	0.992267	0.996600	0.995200	0.996800	0.994000	0.999533	
25790	0.995867	0.994267	0.995200	0.999600	0.990933	0.998267	0.995867	0.993733	0.994800	0.999467	
25800	0.996200	0.991933	0.996200	0.999333	0.992733	0.998067	0.995733	0.993533	0.994933	0.998800	
25810	0.993333	0.993667	0.995133	1.000000	0.994467	0.998333	0.996333	0.993800	0.994267	0.997800	
25820	0.993200	0.994733	0.994600	0.999733	0.993067	0.996733	0.996067	0.996000	0.992600	0.997267	
25830	0.995667	0.994933	0.995867	0.998200	0.993400	0.998667	0.994600	0.996333	0.994800	0.996600	
25840	0.995533	0.995400	0.995533	0.997333	0.992600	0.997733	0.994067	0.995933	0.996000	0.997400	
25850	0.993400	0.995933	0.996467	0.997733	0.992600	0.998267	0.995000	0.996667	0.994200	0.996867	
25860	0.991333	0.993133	0.997000	0.997467	0.992667	0.999000	0.994800	0.996667	0.995667	0.997733	
25870	0.993000	0.995000	0.998333	0.999200	0.994000	0.998400	0.994467	0.997733	0.994600	0.998400	
25880	0.992400	0.996733	0.998400	0.999267	0.992467	0.999133	0.996867	0.998200	0.992600	0.999067	
25890	0.991800	0.996000	0.998067	0.998200	0.990267	0.999533	0.994600	0.997000	0.992533	0.998467	
25900	0.992333	0.997533	0.998400	0.999600	0.988733	0.999533	0.993533	0.997333	0.991600	0.999133	
25910	0.993667	0.997933	0.996667	0.998467	0.988933	0.998600	0.993733	0.997133	0.992867	0.996667	
25920	0.993800	0.996600	0.997533	0.999333	0.986867	0.999267	0.995667	0.996600	0.991200	0.997133	
25930	0.993733	0.996067	0.999600	0.998800	0.991933	0.999000	0.995267	0.997867	0.991600	0.998400	
25940	0.994000	0.994533	0.998867	0.998000	0.990467	0.997133	0.994667	0.997733	0.990200	0.997867	
25950	0.994800	0.996067	0.999200	0.998400	0.989933	0.997067	0.996067	0.997267	0.992733	0.999467	
25960	0.995667	0.998133	0.999533	0.998133	0.988667	0.996733	0.997400	0.995667	0.992733	0.998667	
25970	0.993733	0.997133	0.998800	0.998533	0.989200	0.997000	0.996600	0.996933	0.991800	0.998667	
25980	0.994867	0.997333	0.999067	0.998533	0.990267	0.996800	0.996400	0.997800	0.993000	0.998533	
25990	0.994133	0.996133	0.998467	0.998600	0.990867	0.998067	0.997467	0.998733	0.993133	0.998467	
26000	0.994800	0.995467	0.998067	0.998400	0.991533	0.997200	0.997533	0.997533	0.990933	0.999467	
26010	0.994133	0.994600	0.998533	0.998800	0.993533	0.997800	0.997600	0.997933	0.991133	0.999067	
26020	0.994067	0.996133	0.999133	0.997800	0.992600	0.997933	0.997600	0.998800	0.990800	0.999467	
26030	0.995133	0.995200	0.998800	0.998733	0.993600	0.996800	0.997867	0.999800	0.986733	0.999467	
26040	0.994267	0.993067	0.998467	0.998067	0.992600	0.995533	0.997667	0.998200	0.984600	0.999200	
26050	0.995533	0.993400	0.998267	0.996933	0.992533	0.994000	0.997733	0.997800	0.986133	0.999067	
26060	0.994133	0.996133	0.999267	0.996733	0.992533	0.996000	0.999067	0.997800	0.984000	0.998800	
26070	0.996200	0.995800	0.997533	0.997533	0.992667	0.994667	0.998667	0.998067	0.984267	0.998000	
26080	0.997133	0.994667	0.998467	0.997733	0.994200	0.994933	0.998800	0.997800	0.986733	0.997800	
26090	0.997267	0.994600	0.997867	0.998200	0.993133	0.994733	0.997067	0.997533	0.989200	0.997400	
26100	0.997267	0.994733	0.997067	0.998333	0.993867	0.994067	0.994867	0.997333	0.988333	0.996333	
26110	0.997200	0.993400	0.997667	0.997533	0.995267	0.993667	0.997000	0.998000	0.986867	0.996667	
26120	0.997800	0.995467	0.996933	0.997067	0.996200	0.993267	0.996067	0.997267	0.987133	0.997000	
26130	0.996600	0.994733	0.997467	0.997333	0.996667	0.991867	0.996867	0.996333	0.987467	0.995267	
26140	0.996000	0.996867	0.998733	0.997733	0.995800	0.992933	0.996067	0.998133	0.988333	0.994667	
26150	0.993867	0.997067	0.998733	0.998067	0.995733	0.994933	0.995933	0.998667	0.989267	0.997000	
26160	0.995333	0.997867	0.998533	0.998467	0.993000	0.995400	0.994867	0.999467	0.989067	0.998533	
26170	0.995800	0.997800	0.999267	0.998267	0.993467	0.993667	0.996867	0.999600	0.991067	0.997600	
26180	0.997867	0.997733	0.999000	0.998067	0.994733	0.992067	0.996000	0.999533	0.989733	0.996467	
26190	0.998200	0.996400	0.998533	0.996933	0.992200	0.994800	0.995933	0.999533	0.991867	0.995800	
26200	0.996733	0.997800	0.998067	0.996800	0.994467	0.994133	0.997067	0.998733	0.990333	0.994267	
26210	0.997733	0.997533	0.997600	0.996533	0.992467	0.993667	0.996733	0.999067	0.991667	0.994000	
26220	0.997133	0.998533	0.996533	0.996000	0.992533	0.995667	0.998333	0.998600	0.991600	0.994067	
26230	0.997667	0.997067	0.997333	0.997533	0.992533	0.996800	0.996800	0.999067	0.989933	0.992933	
26240	0.997000	0.998000	0.997733	0.997067	0.991467	0.996933	0.996333	0.997667	0.990333	0.993600	
26250	0.997733	0.998000	0.997733	0.995933	0.992133	0.995067	0.996333	0.997133	0.988600	0.993467	
26260	0.994400	0.997333	0.998000	0.995867	0.993133	0.996000	0.997467	0.998267	0.990333	0.995600	
26270	0.995667	0.997000	0.996467	0.994333	0.993333	0.997600	0.996333	0.997400	0.992467	0.997000	
26280	0.996067	0.994867	0.997333	0.995600	0.996000	0.995467	0.995000	0.997533	0.992200	0.996267	
26290	0.995333	0.996200	0.997400	0.993800	0.997067	0.994333	0.994267	0.997333	0.989400	0.996000	
26300	0.994467	0.994400	0.997733	0.993533	0.997067	0.992333	0.995133	0.995000	0.991200	0.998267	
26310	0.993267	0.996067	0.998600	0.994667	0.996200	0.992933	0.995400	0.993067	0.990800	0.997867	
26320	0.993400	0.995733	0.998867	0.994800	0.995200	0.992867	0.996733	0.991467	0.992067	0.997400	
26330	0.995267	0.996667	0.999133	0.993000	0.995867	0.991933	0.998400	0.991600	0.990000	0.997733	
26340	0.995867	0.995067	0.998667	0.991733	0.997533	0.992667	0.998200	0.994200	0.992067	0.998200	
26350	0.996000	0.995200	0.998200	0.994133	0.997667	0.991467	0.996533	0.993200	0.993733	0.997867	
26360	0.996200	0.994933	0.998267	0.992000	0.996733	0.992067	0.995533	0.995000	0.991533	0.997400	
26370	0.997200	0.995200	0.996067	0.991200	0.998067	0.992267	0.997600	0.995867	0.994000	0.996733	
26380	0.997600	0.995733	0.999067	0.992533	0.998067	0.992733	0.998133	0.995733	0.991600	0.998067	
26390	0.996600	0.995467	0.999000	0.992000	0.997533	0.993600	0.998000	0.995200	0.991467	0.998267	
26400	0.997000	0.997333	0.996333	0.993533	0.996533	0.994533	0.996267	0.992733	0.992000	0.998933	
26410	0.997000	0.997400	0.997200	0.992333	0.997733	0.994333	0.996800	0.993067	0.992200	0.999133	
26420	0.998067	0.997200	0.997600	0.993467	0.996533	0.996133	0.997200	0.992533	0.993533	0.999200	
26430	0.997067	0.999000	0.997333	0.990333	0.997533	0.995867	0.996333	0.992533	0.994067	0.998400	
26440	0.996133	0.998133	0.997800	0.989867	0.996600	0.995933	0.995400	0.991133	0.995200	0.998333	
26450	0.995733	0.997533	0.997733	0.992733	0.996133	0.994600	0.996400	0.994200	0.994600	0.997267	
26460	0.995133	0.997267	0.996667	0.992533	0.995200	0.996467	0.996133	0.994400	0.993867	0.997467	
26470	0.996333	0.997267	0.996267	0.991200	0.995933	0.995600	0.995867	0.993400	0.994067	0.998333	
26480	0.994867	0.996467	0.996000	0.992133	0.995533	0.994000	0.992400	0.996067	0.991867	0.996933	
26490	0.995467	0.996867	0.998600	0.992000	0.996933	0.996667	0.991533	0.996933	0.992067	0.998067	
26500	0.995867	0.994733	0.998467	0.990867	0.997667	0.996133	0.988333	0.998467	0.989733	0.996667	
26510	0.996733	0.995133	0.998733	0.990400	0.997333	0.996267	0.989200	0.998733	0.993467	0.997067	
26520	0.996000	0.995133	0.999400	0.991800	0.997067	0.995200	0.990000	0.997400	0.995800	0.996533	
26530	0.994467	0.994800	0.998733	0.989267	0.997333	0.994867	0.992000	0.997933	0.994800	0.996600	
26540	0.994667	0.997067	0.999533	0.990867	0.996133	0.994600	0.992200	0.998000	0.995800	0.996667	
26550	0.994000	0.995533	0.999333	0.988200	0.996600	0.995467	0.993800	0.998067	0.995067	0.998333	
26560	0.992533	0.993667	0.997933	0.990000	0.995267	0.996200	0.993800	0.996600	0.994733	0.999333	
26570	0.993533	0.994867	0.996333	0.988133	0.997000	0.995933	0.994733	0.996867	0.995867	0.999000	
26580	0.994333	0.995733	0.997800	0.992667	0.995667	0.995733	0.993933	0.997933	0.996067	0.999133	
26590	0.993267	0.997867	0.998800	0.990000	0.996667	0.995733	0.996067	0.997133	0.997333	0.998667	
26600	0.995067	0.996533	0.999400	0.987933	0.996200	0.993733	0.993800	0.997067	0.996467	0.998400	
26610	0.996000	0.996667	0.999200	0.985733	0.997400	0.994400	0.992000	0.996200	0.997733	0.997400	
26620	0.995400	0.997533	0.998533	0.987000	0.997467	0.995333	0.992067	0.996333	0.996533	0.999733	
26630	0.996733	0.994667	0.995733	0.985400	0.998467	0.996333	0.993200	0.997667	0.995067	0.999000	
26640	0.996800	0.994333	0.997000	0.985467	0.996933	0.995200	0.993267	0.995333	0.997133	0.999733	
26650	0.998067	0.995533	0.996200	0.986733	0.997200	0.994533	0.993067	0.997533	0.996933	0.998867	
26660	0.996533	0.994333	0.996133	0.989667	0.996600	0.996000	0.994133	0.996400	0.997733	0.998800	
26670	0.997933	0.995667	0.997400	0.988133	0.998600	0.995933	0.994067	0.997733	0.995933	0.997400	
26680	0.995800	0.994600	0.997467	0.985000	0.997533	0.997133	0.993867	0.998200	0.995133	0.996000	
26690	0.994333	0.993800	0.998200	0.988800	0.997400	0.996933	0.992800	0.999200	0.994667	0.997733	
26700	0.993933	0.992467	0.997333	0.985733	0.998133	0.996267	0.994933	0.998867	0.994533	0.998400	
26710	0.994133	0.992600	0.997467	0.985933	0.996933	0.997267	0.996133	0.999133	0.994067	0.999200	
26720	0.996667	0.992333	0.996933	0.984667	0.996333	0.995867	0.997400	0.998067	0.994133	0.998933	
26730	0.995667	0.994867	0.995933	0.990800	0.996600	0.997733	0.996933	0.997467	0.995267	0.998067	
26740	0.995133	0.994733	0.995867	0.990000	0.996600	0.996867	0.996400	0.997333	0.993800	0.998400	
26750	0.993733	0.994333	0.995800	0.993467	0.996600	0.995600	0.992800	0.997333	0.991533	0.998333	
26760	0.994400	0.996000	0.993333	0.993133	0.996733	0.993733	0.991867	0.998600	0.993667	0.997733	
26770	0.992933	0.996400	0.995400	0.992200	0.996867	0.992600	0.992333	0.998333	0.994867	0.997267	
26780	0.995200	0.995467	0.993133	0.994133	0.997467	0.993733	0.995867	0.998800	0.994933	0.999067	
26790	0.993733	0.994467	0.992400	0.991933	0.997067	0.994933	0.996667	0.998267	0.994267	0.999467	
26800	0.993667	0.995600	0.991333	0.993400	0.997400	0.994133	0.997000	0.998133	0.994267	0.998867	
26810	0.994000	0.996467	0.993467	0.992267	0.997533	0.994133	0.996667	0.994933	0.994400	0.998933	
26820	0.995267	0.996200	0.991600	0.994667	0.999000	0.993000	0.995800	0.998133	0.997000	0.998800	
26830	0.994467	0.996200	0.989733	0.993667	0.998800	0.991200	0.995667	0.999533	0.997133	0.998267	
26840	0.996800	0.995667	0.991533	0.993867	0.999067	0.993800	0.995467	0.999133	0.995800	0.997200	
26850	0.996933	0.996800	0.990733	0.992200	0.997867	0.994933	0.995333	0.998933	0.995867	0.996400	
26860	0.995800	0.997200	0.990333	0.992200	0.998133	0.992667	0.995933	0.999733	0.997933	0.995667	
26870	0.996000	0.995000	0.989667	0.990200	0.998933	0.994000	0.996733	0.997600	0.997867	0.997400	
26880	0.996800	0.992133	0.991133	0.990800	0.998400	0.994600	0.998200	0.998133	0.998800	0.998800	
26890	0.997667	0.988800	0.990067	0.993733	0.999267	0.993600	0.995667	0.998467	0.999067	0.998333	
