T	s_1	s_2	s_3	s_4	s_5	s_6	s_7	s_8	s_9	s_10
2640	0.991895	0.995476	0.994074	0.994511	0.99042	0.997359	0.997182	0.994354	0.993929	0.986808
2650	0.991743	0.994408	0.99414	0.995058	0.990331	0.999086	0.996442	0.99399	0.994205	0.98734
2660	0.992262	0.994814	0.994642	0.993696	0.992384	0.999128	0.99582	0.993991	0.992547	0.987041
2670	0.99271	0.994671	0.996563	0.992749	0.992417	0.99954	0.992925	0.993458	0.994287	0.98656
2680	0.993567	0.99458	0.995779	0.993265	0.992404	0.999454	0.994267	0.993992	0.994522	0.98541
2690	0.994777	0.995176	0.994768	0.992576	0.992756	0.999435	0.994466	0.993726	0.993601	0.98391
2700	0.995782	0.994929	0.996424	0.992108	0.993548	0.999339	0.99276	0.994161	0.993655	0.984256
2710	0.997589	0.99582	0.996345	0.992749	0.992956	0.99979	0.991809	0.994419	0.993388	0.985024
2720	0.996703	0.996049	0.996974	0.992834	0.993818	0.999444	0.99427	0.992778	0.993902	0.984555
2730	0.997018	0.996039	0.997263	0.993438	0.992125	0.999232	0.995734	0.991579	0.993737	0.984525
2740	0.996398	0.996755	0.997178	0.992907	0.989733	0.999315	0.996679	0.99135	0.992688	0.98685
2750	0.997048	0.99705	0.996778	0.991649	0.99012	0.999506	0.997163	0.990784	0.99143	0.987073
2760	0.99658	0.996859	0.995941	0.991766	0.990086	0.998886	0.997591	0.990406	0.990651	0.987045
2770	0.997363	0.997358	0.995636	0.990794	0.991223	0.997793	0.998512	0.990415	0.992985	0.986388
2780	0.996611	0.997347	0.996684	0.990216	0.992349	0.998722	0.999029	0.990025	0.992538	0.986923
2790	0.997129	0.995443	0.997317	0.989814	0.992268	0.997991	0.998684	0.989145	0.99214	0.98521
2800	0.99705	0.996644	0.997931	0.990828	0.99307	0.998082	0.998096	0.988498	0.992696	0.984865
2810	0.997582	0.996084	0.997779	0.991848	0.990833	0.997831	0.998719	0.988076	0.992421	0.98574
2820	0.997289	0.996476	0.998099	0.993462	0.991445	0.997608	0.99779	0.987297	0.991029	0.986182
2830	0.997457	0.995504	0.997965	0.99168	0.992177	0.995113	0.996462	0.988382	0.990882	0.986392
2840	0.997125	0.995093	0.999453	0.991672	0.990623	0.994174	0.998473	0.987395	0.989389	0.987438
2850	0.996062	0.994478	0.999058	0.993177	0.990631	0.996132	0.998738	0.985613	0.990386	0.987322
2860	0.996602	0.994243	0.99913	0.995423	0.990679	0.99742	0.999209	0.986433	0.990583	0.98788
2870	0.997287	0.993517	0.999175	0.996967	0.992536	0.99791	0.999722	0.987646	0.991381	0.988704
2880	0.997372	0.992062	0.998967	0.996114	0.993789	0.997019	0.998759	0.987219	0.991561	0.988241
2890	0.997529	0.995925	0.999035	0.996693	0.993682	0.998545	0.998488	0.989758	0.992915	0.987316
2900	0.997003	0.997151	0.999009	0.996907	0.993117	0.998643	0.999173	0.989263	0.993997	0.988058
2910	0.997426	0.997712	0.999787	0.996257	0.993558	0.998508	0.999411	0.986728	0.995873	0.988736
2920	0.996474	0.996494	0.999963	0.996089	0.993164	0.998193	0.999248	0.986749	0.994563	0.989111
2930	0.996442	0.994981	0.999951	0.995545	0.992994	0.998604	0.999405	0.986917	0.994629	0.987948
2940	0.995267	0.994626	0.999672	0.99638	0.990808	0.998367	0.999161	0.98744	0.994751	0.987212
2950	0.996707	0.995608	0.999144	0.995164	0.991899	0.996969	0.999623	0.988405	0.995394	0.988834
2960	0.995974	0.995458	0.998344	0.995185	0.991681	0.996616	0.999389	0.987754	0.995302	0.98959
2970	0.994932	0.995745	0.998426	0.996538	0.991305	0.996697	0.999152	0.989893	0.996209	0.99003
2980	0.996303	0.995789	0.998391	0.996764	0.990903	0.996381	0.999211	0.991458	0.997368	0.989264
2990	0.997436	0.995982	0.997384	0.994183	0.988825	0.99754	0.998942	0.991507	0.997894	0.9891
3000	0.99808	0.996124	0.996899	0.993727	0.989726	0.998891	0.998885	0.991357	0.998324	0.989063
3010	0.997621	0.994528	0.995606	0.991774	0.991107	0.99827	0.998898	0.991291	0.998287	0.988435
3020	0.997257	0.994692	0.997605	0.994754	0.991269	0.997546	0.999146	0.992696	0.997788	0.987643
3030	0.997636	0.99689	0.997066	0.993536	0.990792	0.997317	0.998646	0.991811	0.998547	0.987436
3040	0.998633	0.996667	0.997722	0.993813	0.988943	0.996755	0.998104	0.992965	0.998511	0.986538
3050	0.998276	0.996385	0.997994	0.994648	0.989253	0.99754	0.997171	0.994522	0.998815	0.98641
3060	0.998175	0.995127	0.998948	0.996033	0.990024	0.998018	0.996329	0.994292	0.996655	0.986276
3070	0.998688	0.994844	0.998844	0.995471	0.991193	0.998467	0.997749	0.994268	0.996823	0.986195
3080	0.998298	0.995705	0.99776	0.995887	0.990181	0.999003	0.998961	0.995517	0.999059	0.985833
3090	0.999117	0.996883	0.998404	0.995574	0.991794	0.999209	0.998813	0.99589	0.998341	0.985685
3100	0.999079	0.996181	0.998577	0.995123	0.990674	0.999135	0.998054	0.996094	0.998732	0.987305
3110	0.998366	0.994718	0.998415	0.995001	0.991547	0.998112	0.996511	0.99701	0.998951	0.986641
3120	0.997194	0.994018	0.999139	0.995658	0.991693	0.998507	0.998045	0.99661	0.998138	0.988666
3130	0.995303	0.993514	0.998739	0.994331	0.991141	0.999491	0.997854	0.994955	0.998079	0.987672
3140	0.994671	0.994447	0.99727	0.994542	0.991523	0.999655	0.998017	0.994412	0.998084	0.98869
3150	0.995177	0.994167	0.99745	0.995113	0.991717	0.999332	0.998506	0.993347	0.997414	0.989319
3160	0.994034	0.99438	0.997226	0.995596	0.989912	0.999299	0.998669	0.991438	0.99762	0.988156
3170	0.993173	0.993261	0.997988	0.997011	0.992174	0.997979	0.998973	0.992728	0.997414	0.988393
3180	0.994442	0.993026	0.998152	0.997359	0.991859	0.998155	0.999054	0.993834	0.995307	0.987129
3190	0.993665	0.993474	0.99817	0.997666	0.99408	0.997649	0.99709	0.99519	0.994503	0.986573
3200	0.993228	0.994528	0.998057	0.996382	0.993528	0.998062	0.997489	0.995674	0.99391	0.986665
3210	0.991705	0.995033	0.996962	0.996608	0.994801	0.997397	0.99868	0.996093	0.994524	0.987062
3220	0.991337	0.995028	0.998849	0.997679	0.994685	0.997243	0.998649	0.995714	0.99584	0.987847
3230	0.991696	0.995986	0.998032	0.998482	0.994323	0.996303	0.996693	0.995479	0.996607	0.98812
3240	0.992493	0.996336	0.998007	0.998136	0.993984	0.995617	0.996353	0.995473	0.99708	0.988312
3250	0.994036	0.99655	0.998121	0.999267	0.994237	0.993703	0.996301	0.997261	0.995486	0.990025
3260	0.995774	0.996815	0.997626	0.998416	0.993488	0.994413	0.994135	0.996484	0.996762	0.990677
3270	0.996062	0.997322	0.995633	0.997225	0.995313	0.994572	0.994829	0.99495	0.997353	0.989709
3280	0.997366	0.997854	0.994734	0.997901	0.995408	0.991542	0.994406	0.993133	0.996633	0.988306
3290	0.996541	0.998242	0.995543	0.997603	0.994609	0.993637	0.994446	0.992088	0.995254	0.987949
3300	0.996353	0.997814	0.995027	0.998257	0.993611	0.995835	0.994426	0.992878	0.996117	0.988998
3310	0.99822	0.997999	0.99523	0.998602	0.989741	0.995807	0.992056	0.993734	0.996629	0.989582
3320	0.998062	0.997381	0.9963	0.997591	0.991262	0.995323	0.995307	0.992558	0.996356	0.987934
3330	0.996898	0.997977	0.994544	0.998817	0.991955	0.99806	0.994598	0.992892	0.997462	0.989539
3340	0.997407	0.99805	0.992892	0.998759	0.990109	0.998195	0.993664	0.991209	0.997881	0.98902
3350	0.996852	0.998262	0.991084	0.999283	0.992532	0.997786	0.992638	0.993535	0.99807	0.990424
3360	0.994791	0.997375	0.990864	0.999552	0.995415	0.999071	0.993429	0.990122	0.997931	0.991458
3370	0.995727	0.997441	0.991905	0.999285	0.994822	0.998402	0.995728	0.989998	0.996244	0.992686
3380	0.994683	0.996537	0.99006	0.998579	0.994318	0.998086	0.995073	0.992179	0.994767	0.992193
3390	0.995806	0.996112	0.991708	0.998753	0.99447	0.998549	0.996702	0.99406	0.994977	0.991923
3400	0.996498	0.995243	0.99323	0.999078	0.992811	0.998277	0.998294	0.992395	0.995234	0.991502
3410	0.997149	0.995411	0.994746	0.999298	0.99261	0.998323	0.998025	0.993743	0.996186	0.9913
3420	0.996603	0.996268	0.994802	0.99788	0.99265	0.998083	0.997535	0.994005	0.997153	0.99055
3430	0.99695	0.994841	0.994862	0.998008	0.995088	0.99885	0.99802	0.994482	0.996217	0.989463
3440	0.997611	0.993679	0.993531	0.998619	0.994613	0.999344	0.998355	0.994869	0.996819	0.98945
3450	0.998569	0.992189	0.994578	0.999317	0.994332	0.999025	0.998476	0.994903	0.997005	0.986938
3460	0.998499	0.990321	0.994712	0.999379	0.993442	0.998892	0.998471	0.99145	0.996623	0.988228
3470	0.998165	0.986063	0.994505	0.998766	0.993098	0.99801	0.997887	0.990603	0.99699	0.988535
3480	0.998123	0.987653	0.9956	0.999184	0.992781	0.998414	0.998424	0.990924	0.996098	0.989677
3490	0.998663	0.990559	0.995549	0.998116	0.993739	0.999132	0.998763	0.989904	0.996054	0.990968
3500	0.998176	0.990963	0.996657	0.997421	0.992765	0.99846	0.998628	0.98901	0.996806	0.990386
3510	0.99793	0.990129	0.996838	0.996748	0.992022	0.997929	0.997753	0.988144	0.996674	0.99064
3520	0.996593	0.990272	0.995875	0.997308	0.990458	0.996395	0.99631	0.987903	0.996869	0.989892
3530	0.997623	0.988721	0.99485	0.996933	0.990707	0.996118	0.994488	0.987884	0.996472	0.989781
3540	0.996842	0.988029	0.997212	0.995135	0.988426	0.996753	0.99651	0.987867	0.996849	0.991819
3550	0.996969	0.989064	0.996761	0.994348	0.987306	0.99492	0.997395	0.987163	0.996464	0.993803
3560	0.996469	0.988647	0.998103	0.994238	0.987041	0.994196	0.997382	0.984276	0.997192	0.993052
3570	0.995928	0.989045	0.99704	0.99462	0.986058	0.992209	0.997895	0.986452	0.996489	0.989323
3580	0.996242	0.987329	0.996991	0.994875	0.986158	0.9951	0.998143	0.988687	0.994832	0.990201
3590	0.996478	0.987627	0.996465	0.994924	0.98749	0.994696	0.997681	0.989426	0.994312	0.991839
3600	0.997395	0.987907	0.997075	0.996123	0.988043	0.994279	0.996805	0.989423	0.994816	0.991874
3610	0.996288	0.989214	0.997385	0.996718	0.988309	0.994226	0.997202	0.99205	0.995872	0.990504
3620	0.995929	0.990351	0.996527	0.996998	0.989283	0.99296	0.996973	0.993487	0.996119	0.9896
3630	0.995143	0.989655	0.996862	0.997607	0.989953	0.993069	0.997591	0.994055	0.996646	0.989391
3640	0.995695	0.992076	0.996464	0.997873	0.989666	0.993913	0.997778	0.994262	0.996826	0.988056
3650	0.996093	0.992128	0.996022	0.998117	0.990162	0.994499	0.996476	0.993365	0.996852	0.988496
3660	0.996173	0.989996	0.997384	0.998124	0.989239	0.993814	0.997665	0.992663	0.995312	0.986736
3670	0.994648	0.989398	0.995684	0.99834	0.991253	0.994866	0.99735	0.993166	0.995097	0.986595
3680	0.993311	0.989704	0.995684	0.998433	0.990655	0.994523	0.996924	0.993524	0.994315	0.988962
3690	0.994794	0.99016	0.99551	0.998797	0.991659	0.993625	0.994772	0.994835	0.995908	0.990364
3700	0.994469	0.992519	0.995605	0.999098	0.990842	0.994403	0.992865	0.995299	0.996039	0.992827
3710	0.994323	0.992412	0.994447	0.998627	0.992222	0.993872	0.993589	0.994153	0.996927	0.992151
3720	0.990437	0.991735	0.995508	0.998064	0.992398	0.993655	0.995199	0.994555	0.996107	0.991112
3730	0.992245	0.992207	0.994874	0.998323	0.993756	0.994837	0.997423	0.995013	0.996749	0.989728
3740	0.993714	0.991289	0.994257	0.998142	0.99265	0.996194	0.997627	0.995657	0.996773	0.989831
3750	0.996126	0.992497	0.9945	0.998618	0.993131	0.994928	0.997704	0.996311	0.996724	0.990181
3760	0.995786	0.992347	0.994401	0.997721	0.993685	0.995664	0.998619	0.996192	0.996151	0.991839
3770	0.996205	0.993013	0.994488	0.998369	0.99435	0.993702	0.998921	0.995087	0.997851	0.991048
3780	0.995492	0.993912	0.994422	0.998206	0.99488	0.991486	0.99921	0.994774	0.997644	0.990003
3790	0.993576	0.993056	0.993016	0.998025	0.99498	0.99223	0.999284	0.994992	0.998586	0.988655
3800	0.993192	0.992148	0.990842	0.998759	0.995107	0.994737	0.998532	0.995255	0.998272	0.989422
3810	0.9929	0.990868	0.990362	0.999277	0.994943	0.995081	0.999499	0.995002	0.998619	0.991153
3820	0.992556	0.992557	0.9912	0.999538	0.994494	0.997151	0.999647	0.996429	0.99844	0.990862
3830	0.993573	0.990792	0.992094	0.998718	0.994046	0.997355	0.999105	0.996456	0.997551	0.991328
3840	0.992451	0.990788	0.990495	0.998661	0.994641	0.998163	0.999637	0.995926	0.99619	0.990574
3850	0.992075	0.991176	0.992189	0.998184	0.994767	0.997777	0.999077	0.996754	0.996908	0.989353
3860	0.989601	0.988377	0.991658	0.997187	0.99432	0.997996	0.999011	0.996824	0.997647	0.990303
3870	0.987061	0.989637	0.992176	0.997375	0.993814	0.996312	0.999719	0.997075	0.998266	0.99115
3880	0.989241	0.988807	0.992752	0.997339	0.993387	0.995382	0.99937	0.99737	0.998542	0.991767
3890	0.990324	0.992532	0.992061	0.997817	0.993435	0.993301	0.999217	0.996195	0.998212	0.991178
3900	0.989957	0.994093	0.994865	0.997709	0.991988	0.9933	0.999199	0.997752	0.998887	0.991583
3910	0.992344	0.993267	0.994196	0.997184	0.990386	0.992354	0.998363	0.997186	0.999212	0.990908
3920	0.992118	0.992172	0.99442	0.997518	0.99021	0.99422	0.999094	0.996773	0.99917	0.991364
3930	0.991964	0.990659	0.99605	0.997729	0.990832	0.995154	0.999149	0.996214	0.997705	0.990088
3940	0.990824	0.990887	0.995907	0.998332	0.989737	0.993165	0.998728	0.996995	0.998109	0.989295
3950	0.990581	0.991307	0.996046	0.998681	0.987194	0.994603	0.997805	0.996904	0.998788	0.989628
3960	0.992125	0.990832	0.994046	0.998283	0.990787	0.996041	0.997338	0.995999	0.997799	0.989215
3970	0.993634	0.990089	0.993685	0.997978	0.991198	0.996558	0.997577	0.995608	0.99758	0.988986
3980	0.992815	0.988867	0.994501	0.998103	0.992101	0.996618	0.99682	0.995911	0.997795	0.989632
3990	0.99066	0.987499	0.994377	0.998716	0.993988	0.996201	0.997018	0.996074	0.998305	0.99094
4000	0.991145	0.9906	0.996437	0.998582	0.993511	0.996553	0.9972	0.995573	0.999095	0.99118
4010	0.9899	0.990435	0.99567	0.999055	0.993173	0.997624	0.996958	0.995771	0.998701	0.993033
4020	0.987965	0.989171	0.996617	0.998746	0.990936	0.99649	0.998614	0.996373	0.998495	0.992584
4030	0.991536	0.989596	0.996927	0.998897	0.989987	0.996442	0.999011	0.995829	0.997297	0.988822
4040	0.991453	0.992285	0.997867	0.998312	0.992619	0.996167	0.998698	0.994299	0.996445	0.988872
4050	0.990226	0.992327	0.996401	0.997957	0.99138	0.996529	0.998985	0.994023	0.996998	0.989784
4060	0.991674	0.992493	0.994326	0.997418	0.991999	0.996897	0.998197	0.993994	0.996595	0.989534
4070	0.98985	0.993448	0.995222	0.997212	0.992012	0.996221	0.997984	0.995075	0.995234	0.987907
4080	0.992228	0.992777	0.995436	0.99691	0.990646	0.997317	0.997805	0.99608	0.996577	0.990041
4090	0.993972	0.991483	0.996251	0.997687	0.993124	0.995973	0.998231	0.996215	0.996239	0.989919
4100	0.99356	0.990574	0.995313	0.996033	0.991608	0.996157	0.998053	0.996882	0.997452	0.99172
4110	0.994761	0.990626	0.996528	0.996675	0.989372	0.996884	0.997752	0.997855	0.998743	0.993215
4120	0.994984	0.991361	0.997682	0.996194	0.992177	0.995373	0.997895	0.997169	0.999423	0.993202
4130	0.994597	0.993635	0.998628	0.99691	0.994265	0.998147	0.997631	0.997265	0.998645	0.994088
4140	0.996178	0.99385	0.997526	0.99682	0.994167	0.998942	0.997472	0.997876	0.998065	0.994295
4150	0.996983	0.992661	0.996388	0.998194	0.993751	0.999077	0.99813	0.996966	0.995437	0.994253
4160	0.995834	0.992395	0.995487	0.99817	0.994933	0.998431	0.997312	0.997491	0.994737	0.994327
4170	0.995445	0.990257	0.995291	0.999114	0.996225	0.99863	0.997641	0.997329	0.997776	0.994756
4180	0.99462	0.990787	0.995095	0.999043	0.99693	0.998907	0.996286	0.997848	0.997848	0.994686
4190	0.995104	0.991398	0.994492	0.998824	0.996892	0.999098	0.998	0.997707	0.996563	0.994346
4200	0.996134	0.99095	0.995402	0.99808	0.996818	0.998683	0.99875	0.997292	0.996902	0.993086
4210	0.996406	0.992461	0.994618	0.997854	0.996528	0.998381	0.998438	0.997653	0.996507	0.994379
4220	0.998301	0.994557	0.99398	0.996882	0.997082	0.997997	0.997733	0.998291	0.994097	0.994536
4230	0.998252	0.993158	0.995031	0.996373	0.997234	0.997837	0.99774	0.998068	0.994991	0.994239
4240	0.998316	0.99435	0.994006	0.996547	0.99766	0.9982	0.998866	0.998209	0.994101	0.99432
4250	0.998919	0.994673	0.992911	0.996767	0.997944	0.998778	0.998187	0.997666	0.993405	0.994928
4260	0.998759	0.993963	0.991993	0.996933	0.997294	0.99859	0.997706	0.997145	0.994036	0.994698
4270	0.998776	0.992261	0.991369	0.996744	0.9979	0.996642	0.996623	0.997815	0.992245	0.995849
4280	0.998263	0.993513	0.991384	0.995883	0.997298	0.996361	0.996764	0.997467	0.99323	0.99655
4290	0.998507	0.992212	0.988195	0.995489	0.997469	0.996077	0.998369	0.997292	0.992841	0.995996
4300	0.99832	0.992204	0.987532	0.995968	0.99746	0.992833	0.998648	0.996035	0.993551	0.996448
4310	0.997282	0.991322	0.989118	0.995749	0.997073	0.994051	0.999164	0.997238	0.994694	0.996704
4320	0.997726	0.994782	0.989098	0.994933	0.997464	0.993533	0.997509	0.997458	0.993778	0.996642
4330	0.997272	0.995225	0.988464	0.996279	0.997988	0.99708	0.998147	0.996521	0.994074	0.996974
4340	0.995316	0.995882	0.987791	0.996053	0.997494	0.996862	0.99908	0.997291	0.993616	0.996168
4350	0.996595	0.995661	0.987443	0.995476	0.997551	0.997385	0.999537	0.997547	0.993878	0.996
4360	0.996616	0.996543	0.989061	0.996182	0.997332	0.998489	0.999337	0.997817	0.994575	0.995228
4370	0.997299	0.997367	0.988803	0.99596	0.99665	0.998193	0.99953	0.997524	0.995115	0.995043
4380	0.997609	0.996813	0.98802	0.995705	0.996245	0.998961	0.999568	0.99723	0.99464	0.994259
4390	0.998046	0.997131	0.988624	0.995439	0.996495	0.999084	0.999336	0.99768	0.993538	0.994508
4400	0.997196	0.997113	0.986769	0.994566	0.995162	0.997994	0.999095	0.997433	0.997013	0.994568
4410	0.995635	0.996511	0.989431	0.994218	0.993124	0.997444	0.999663	0.997773	0.996797	0.994277
4420	0.997941	0.996323	0.990738	0.995222	0.993576	0.997832	0.999622	0.9973	0.996214	0.993731
4430	0.998935	0.996038	0.992849	0.99491	0.991526	0.996943	0.999384	0.99777	0.998086	0.993552
4440	0.998373	0.996008	0.993431	0.993967	0.992408	0.997216	0.999711	0.995793	0.99783	0.99367
4450	0.998836	0.995363	0.993337	0.994905	0.993273	0.998858	0.999691	0.995046	0.997268	0.993541
4460	0.997615	0.996133	0.991466	0.995053	0.995191	0.999626	0.999146	0.996946	0.996047	0.993859
4470	0.997835	0.995667	0.99243	0.995603	0.995405	0.999453	0.998992	0.996838	0.996946	0.991925
4480	0.997739	0.99301	0.99148	0.995304	0.996181	0.999499	0.99872	0.995624	0.996458	0.99303
4490	0.997384	0.993654	0.990522	0.994991	0.996593	0.999037	0.998397	0.994963	0.996932	0.993616
4500	0.99831	0.993879	0.991616	0.994152	0.997044	0.999235	0.998385	0.995792	0.997328	0.994637
4510	0.998559	0.99337	0.994366	0.995467	0.996871	0.999634	0.99861	0.997013	0.996924	0.994507
4520	0.998752	0.993099	0.9946	0.993744	0.996612	0.998804	0.999091	0.997632	0.997409	0.992916
4530	0.998217	0.992937	0.995249	0.991304	0.995655	0.99808	0.999216	0.997212	0.997491	0.99156
4540	0.995884	0.994794	0.99672	0.990457	0.994243	0.997664	0.998847	0.997647	0.995943	0.993338
4550	0.994589	0.996008	0.995623	0.991131	0.995209	0.996562	0.99839	0.996366	0.996915	0.994391
4560	0.994862	0.995059	0.994472	0.992194	0.995599	0.99794	0.997651	0.996763	0.99685	0.995311
4570	0.996025	0.994617	0.992477	0.991942	0.995081	0.997156	0.998872	0.996672	0.996961	0.996093
4580	0.994866	0.994622	0.994706	0.991342	0.996227	0.996752	0.99828	0.996348	0.997038	0.996698
4590	0.99309	0.995755	0.995515	0.992415	0.996469	0.994958	0.997548	0.996899	0.993769	0.996095
4600	0.992717	0.995563	0.994082	0.991949	0.996196	0.994602	0.997272	0.996739	0.993857	0.995782
4610	0.994161	0.995225	0.993603	0.992532	0.99505	0.995415	0.995424	0.995059	0.994414	0.993269
4620	0.99514	0.99302	0.993189	0.992939	0.995634	0.99556	0.994576	0.996109	0.996164	0.995491
4630	0.996893	0.993448	0.99485	0.992538	0.996668	0.996235	0.993072	0.996269	0.996388	0.993704
4640	0.997822	0.993666	0.995744	0.994329	0.996568	0.99623	0.996582	0.996315	0.997854	0.99176
4650	0.997973	0.993519	0.995819	0.991705	0.996558	0.99572	0.997724	0.994878	0.998507	0.993024
4660	0.997992	0.992997	0.996036	0.992324	0.99685	0.996559	0.998169	0.994723	0.998226	0.994735
4670	0.998237	0.993521	0.996269	0.99304	0.9973	0.997518	0.998353	0.992804	0.997816	0.995049
4680	0.99878	0.990803	0.996488	0.99198	0.997433	0.997408	0.998221	0.9898	0.99779	0.995817
4690	0.998425	0.992593	0.996728	0.989232	0.997073	0.996527	0.998907	0.991212	0.995809	0.997259
4700	0.998395	0.991818	0.997106	0.989846	0.997189	0.998121	0.997735	0.9917	0.997424	0.996516
4710	0.996084	0.991677	0.996405	0.986821	0.997042	0.997404	0.997675	0.991505	0.998066	0.996344
4720	0.99574	0.990592	0.995872	0.984621	0.996997	0.997569	0.998012	0.990043	0.998175	0.994882
4730	0.996583	0.991629	0.99636	0.985873	0.996431	0.997546	0.998162	0.992106	0.996625	0.995095
4740	0.99769	0.991138	0.995976	0.987342	0.996391	0.996597	0.999021	0.991987	0.99734	0.995473
4750	0.996973	0.993835	0.996034	0.986978	0.995572	0.995191	0.999457	0.992329	0.996587	0.996164
4760	0.997789	0.993341	0.995904	0.987532	0.995781	0.995593	0.999644	0.993845	0.99531	0.99606
