T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1530	0.393435	0.539087	0.370906	0.441623	0.365608	0.424245	0.379675	0.567883	0.375478	0.455198
1540	0.395999	0.535624	0.372251	0.439703	0.366209	0.427438	0.378675	0.565005	0.376419	0.458287
1550	0.396058	0.53634	0.370595	0.44149	0.366892	0.430518	0.380126	0.566244	0.377836	0.455258
1560	0.398637	0.537716	0.370787	0.444747	0.369872	0.434372	0.383221	0.568915	0.376806	0.457509
1570	0.397568	0.539717	0.372706	0.444218	0.365577	0.434613	0.385594	0.566645	0.377132	0.457368
1580	0.398744	0.547043	0.370977	0.448383	0.367716	0.434211	0.384125	0.567185	0.378582	0.458183
1590	0.397406	0.546865	0.367693	0.450441	0.367269	0.440014	0.379701	0.567544	0.380232	0.459583
1600	0.401381	0.544024	0.364767	0.455398	0.367022	0.440808	0.379805	0.567971	0.383709	0.456763
1610	0.40145	0.542424	0.364506	0.460212	0.366124	0.442016	0.383608	0.566577	0.383761	0.455633
1620	0.404468	0.551751	0.365049	0.458951	0.365781	0.446743	0.382537	0.567575	0.381518	0.455541
1630	0.406052	0.550967	0.364193	0.46048	0.369063	0.450887	0.382282	0.566892	0.382537	0.456743
1640	0.402668	0.545665	0.363577	0.459613	0.370046	0.450075	0.383541	0.559746	0.385066	0.458036
1650	0.402835	0.542625	0.365368	0.453851	0.371403	0.446228	0.382358	0.561022	0.388646	0.4539
1660	0.402353	0.545095	0.366574	0.454875	0.368562	0.446937	0.380161	0.563148	0.386517	0.45255
1670	0.401448	0.540995	0.366404	0.456105	0.368602	0.448157	0.381811	0.562554	0.388593	0.450095
1680	0.40223	0.540495	0.366307	0.455851	0.369633	0.447318	0.380004	0.559424	0.384452	0.45141
1690	0.401161	0.544956	0.366148	0.457641	0.371525	0.447427	0.377572	0.558343	0.381396	0.448794
1700	0.401673	0.552569	0.365323	0.459339	0.370753	0.45254	0.380296	0.555966	0.38284	0.449168
1710	0.404281	0.554109	0.366081	0.457835	0.371144	0.452376	0.377075	0.550864	0.380704	0.450229
1720	0.407855	0.555926	0.366117	0.458684	0.372014	0.453522	0.377335	0.548011	0.382863	0.446751
1730	0.406162	0.558256	0.368245	0.454642	0.37074	0.462604	0.378285	0.549158	0.385849	0.444094
1740	0.405801	0.56052	0.370253	0.456972	0.366552	0.464606	0.380666	0.546918	0.383967	0.446895
1750	0.40533	0.5568	0.370427	0.457251	0.366373	0.468395	0.381443	0.548829	0.38325	0.447336
1760	0.407023	0.555332	0.370496	0.459354	0.364518	0.471805	0.385227	0.549322	0.385607	0.444183
1770	0.401678	0.552848	0.372039	0.459328	0.358918	0.474513	0.385709	0.552641	0.389258	0.44734
1780	0.40275	0.552739	0.377238	0.461771	0.360239	0.481251	0.386139	0.549161	0.386355	0.445935
1790	0.402485	0.554762	0.377572	0.462066	0.36237	0.477201	0.386455	0.549999	0.38415	0.448631
1800	0.397966	0.556656	0.375022	0.458579	0.365853	0.47557	0.38942	0.547494	0.382176	0.447434
1810	0.400008	0.555467	0.372575	0.457557	0.364119	0.475465	0.394777	0.544559	0.383788	0.443915
1820	0.403916	0.55683	0.375406	0.463004	0.364125	0.479385	0.397612	0.541954	0.383575	0.444598
1830	0.408475	0.554023	0.376081	0.464128	0.3649	0.480711	0.3993	0.54282	0.382014	0.443674
1840	0.409855	0.560319	0.374071	0.470706	0.367432	0.481415	0.400083	0.537256	0.381362	0.444756
1850	0.407482	0.551779	0.376299	0.469453	0.369686	0.475016	0.398077	0.531918	0.382483	0.434271
1860	0.409763	0.547601	0.373958	0.474349	0.372541	0.475691	0.398531	0.528509	0.383237	0.437525
1870	0.405514	0.548326	0.373628	0.474781	0.374795	0.47603	0.403098	0.528817	0.384612	0.437103
1880	0.403333	0.552978	0.373174	0.475407	0.37466	0.4815	0.405001	0.525485	0.383264	0.437352
1890	0.39903	0.549914	0.374964	0.478715	0.376933	0.489594	0.407168	0.525995	0.382115	0.434379
1900	0.400256	0.54282	0.374273	0.476103	0.373215	0.490274	0.406488	0.527715	0.382074	0.435292
1910	0.404349	0.546958	0.373982	0.480877	0.374232	0.490699	0.401551	0.525657	0.383517	0.431235
1920	0.407081	0.545828	0.373049	0.481951	0.376778	0.483683	0.404901	0.528362	0.383953	0.433354
1930	0.407748	0.548967	0.373528	0.478919	0.376943	0.484901	0.399485	0.53161	0.384728	0.432566
1940	0.403479	0.547861	0.375802	0.4774	0.381459	0.479557	0.402317	0.52888	0.382246	0.429732
1950	0.407495	0.551478	0.379868	0.477992	0.378733	0.486967	0.398781	0.524193	0.380796	0.425167
1960	0.409141	0.551637	0.385817	0.480423	0.380485	0.497751	0.399136	0.5333	0.380496	0.428242
1970	0.414431	0.553891	0.388777	0.480802	0.384057	0.501351	0.400858	0.536632	0.382985	0.430201
1980	0.41385	0.553787	0.383977	0.480603	0.385728	0.494678	0.403534	0.533641	0.382785	0.429637
1990	0.421924	0.547976	0.383556	0.480836	0.387979	0.499201	0.403911	0.532319	0.380696	0.428936
2000	0.421715	0.540958	0.386843	0.47611	0.386149	0.501789	0.405351	0.524295	0.38189	0.429398
2010	0.417819	0.539191	0.381413	0.47653	0.387884	0.493937	0.407761	0.527295	0.38423	0.433706
2020	0.422536	0.53559	0.380424	0.47674	0.386464	0.493469	0.407045	0.534959	0.384598	0.434589
2030	0.418828	0.529572	0.376941	0.47615	0.383871	0.490448	0.402358	0.536932	0.384021	0.43032
2040	0.422645	0.529288	0.379591	0.476936	0.384473	0.494819	0.40129	0.53664	0.383929	0.431163
2050	0.421072	0.529875	0.379313	0.477871	0.38131	0.49309	0.404193	0.529136	0.382182	0.430655
2060	0.420194	0.53089	0.382615	0.477338	0.381215	0.493682	0.403239	0.535481	0.381519	0.428312
2070	0.429728	0.525289	0.382652	0.479453	0.385717	0.483377	0.402412	0.530687	0.381952	0.426336
2080	0.428514	0.525518	0.391314	0.478837	0.383755	0.481743	0.404532	0.525759	0.382557	0.427302
2090	0.431601	0.527022	0.384285	0.479271	0.381344	0.486343	0.402667	0.523223	0.384816	0.428231
2100	0.439044	0.527273	0.38093	0.479708	0.38596	0.478577	0.405598	0.519751	0.389048	0.425947
2110	0.435164	0.522274	0.375638	0.482247	0.38845	0.485457	0.40584	0.515793	0.388187	0.430665
2120	0.434654	0.527848	0.375177	0.478612	0.384202	0.47276	0.403736	0.517822	0.384291	0.430564
2130	0.430515	0.523023	0.375906	0.483587	0.374922	0.478907	0.405849	0.516432	0.387402	0.430454
2140	0.428426	0.518547	0.380231	0.481521	0.370967	0.481772	0.409535	0.524095	0.39115	0.430994
2150	0.422738	0.520372	0.383879	0.484032	0.369395	0.485238	0.411869	0.518335	0.388359	0.429748
2160	0.427478	0.526821	0.388688	0.486629	0.368761	0.488125	0.407962	0.51892	0.387798	0.43137
2170	0.430216	0.530472	0.387012	0.484954	0.366233	0.492896	0.406344	0.520066	0.386441	0.432597
2180	0.430218	0.524913	0.394631	0.486454	0.36603	0.490691	0.408195	0.5216	0.386367	0.43454
2190	0.428995	0.527095	0.385886	0.492718	0.364074	0.494102	0.407407	0.520588	0.385589	0.433324
2200	0.43627	0.525325	0.393705	0.488854	0.36377	0.486372	0.410872	0.528569	0.385803	0.434297
2210	0.437523	0.527868	0.392536	0.491151	0.363092	0.489221	0.415221	0.534097	0.387632	0.431409
2220	0.435561	0.524497	0.394442	0.486647	0.360477	0.488007	0.408913	0.53166	0.386842	0.42536
2230	0.441447	0.529324	0.391745	0.485364	0.360054	0.491399	0.409804	0.532978	0.385604	0.425021
2240	0.439328	0.524277	0.396597	0.47877	0.360842	0.490495	0.41364	0.534808	0.38619	0.424535
2250	0.431828	0.518715	0.392492	0.477283	0.360295	0.493236	0.414794	0.537448	0.387428	0.424321
2260	0.430945	0.513723	0.394967	0.477295	0.360828	0.502193	0.410625	0.538286	0.381667	0.423667
2270	0.427247	0.512655	0.387658	0.480627	0.362016	0.499192	0.414969	0.537582	0.385634	0.42469
2280	0.433442	0.509744	0.385328	0.477996	0.364298	0.498788	0.414937	0.541531	0.383699	0.42316
2290	0.431933	0.504577	0.38504	0.48479	0.36442	0.49677	0.411127	0.539854	0.386141	0.423968
2300	0.436732	0.500809	0.388275	0.481145	0.367383	0.502907	0.407271	0.534522	0.386119	0.424705
2310	0.439783	0.500797	0.382952	0.478763	0.368869	0.491931	0.412344	0.530877	0.38285	0.428965
2320	0.438037	0.500312	0.380323	0.478036	0.37185	0.486604	0.416206	0.53215	0.384344	0.427505
2330	0.441145	0.501714	0.377571	0.476105	0.370466	0.485196	0.418866	0.52846	0.382957	0.425384
2340	0.445766	0.501647	0.377915	0.477879	0.374661	0.485361	0.418675	0.534285	0.382939	0.423476
2350	0.442168	0.502175	0.373651	0.480897	0.374663	0.484466	0.415683	0.532879	0.383078	0.425079
2360	0.436365	0.500028	0.371167	0.480971	0.372317	0.488275	0.41736	0.537005	0.38037	0.422625
2370	0.435443	0.499377	0.370008	0.480885	0.372571	0.483335	0.418317	0.531436	0.380385	0.421484
2380	0.438484	0.498073	0.37588	0.476767	0.372353	0.481569	0.418816	0.530878	0.378313	0.42214
2390	0.44455	0.498923	0.373483	0.474622	0.374377	0.489629	0.414109	0.526241	0.378946	0.425995
2400	0.443231	0.498672	0.372108	0.473476	0.374319	0.490368	0.416396	0.523659	0.378718	0.425328
2410	0.448546	0.500711	0.371302	0.476583	0.374079	0.486835	0.416842	0.526357	0.37751	0.425523
2420	0.451144	0.501816	0.370586	0.477585	0.376543	0.489255	0.415747	0.528922	0.378989	0.423383
2430	0.443735	0.506707	0.373036	0.474003	0.37543	0.491794	0.409631	0.531002	0.379591	0.425867
2440	0.440841	0.501944	0.366831	0.474538	0.375015	0.488397	0.410156	0.530235	0.378465	0.428088
2450	0.434966	0.504217	0.366234	0.479223	0.374696	0.493333	0.411681	0.535975	0.379153	0.428777
2460	0.437496	0.506504	0.368738	0.477022	0.369415	0.491905	0.412992	0.532177	0.379601	0.43084
2470	0.435816	0.506524	0.367484	0.470306	0.373414	0.492002	0.41262	0.530862	0.378106	0.42946
2480	0.424516	0.505661	0.368846	0.475396	0.374111	0.493068	0.413459	0.528757	0.378457	0.430095
2490	0.430023	0.50374	0.366385	0.478748	0.371881	0.485975	0.411483	0.532309	0.376245	0.424704
2500	0.428972	0.500757	0.366981	0.480938	0.369321	0.488028	0.40931	0.526501	0.378126	0.423275
2510	0.425044	0.499757	0.366795	0.482737	0.367418	0.478526	0.411514	0.52882	0.379251	0.426431
2520	0.425958	0.499859	0.367471	0.479555	0.366274	0.481873	0.407953	0.526495	0.382289	0.427778
2530	0.419496	0.503234	0.366561	0.49115	0.368328	0.480075	0.40324	0.52784	0.382099	0.429152
2540	0.417457	0.501896	0.368465	0.479806	0.371867	0.479335	0.397364	0.532922	0.384569	0.431733
2550	0.414404	0.500985	0.368717	0.483542	0.368391	0.474013	0.397455	0.532951	0.384324	0.434036
2560	0.41102	0.502882	0.368992	0.482344	0.372815	0.472546	0.391085	0.533026	0.384074	0.43279
2570	0.408824	0.502114	0.373652	0.482214	0.371815	0.483395	0.394032	0.531424	0.384208	0.435864
2580	0.414298	0.505856	0.372144	0.470145	0.373494	0.481201	0.391199	0.527488	0.381767	0.439004
2590	0.41362	0.506937	0.376241	0.472266	0.373778	0.4753	0.391483	0.528359	0.383329	0.435352
2600	0.409372	0.502243	0.374076	0.471735	0.377087	0.47192	0.397023	0.526608	0.384072	0.435733
2610	0.407633	0.497855	0.372537	0.463654	0.371468	0.47617	0.397669	0.526723	0.38443	0.43738
2620	0.405513	0.496798	0.370823	0.477793	0.369491	0.477268	0.394796	0.528737	0.38723	0.43997
